2443790054;1000;1000;50;1000;1000
2443848318;950;1050;50;940;1060
2482886627;900;1000;50;897;1000
2482738159;850;850;50;849;1056
2482681118;800;900;50;808;1097
2482807919;750;1050;50;776;1048
2485119809;800;900;50;843;826
2485038548;750;950;50;782;887
2485544657;700;850;50;739;974
2485282131;650;950;50;705;1091
2485475315;600;900;50;683;1008
2498763401;550;1400;50;656;1468
2498708290;500;1450;50;636;1488
2503085154;450;1000;50;615;979
2503195259;500;950;50;694;900
2515976901;450;1000;50;1000;1118
2516320820;400;1250;50;956;1000
2520689953;350;1050;50;904;973
2520567878;300;450;50;858;874
2525294228;350;700;50;908;1011
2527263527;300;450;50;864;1030
2527119907;250;1150;50;824;1024
