2459046751;1000;1000;50;1000;1000
2468020222;950;1100;50;1000;1094
2467857302;1000;1050;50;1054;1040
2474391790;1050;700;50;1103;995
2474599501;1000;750;50;1048;1050
2477291169;950;1050;50;999;1099
2477111585;900;1100;50;950;1148
2476890937;950;1050;50;1010;1088
2499697566;900;350;50;964;855
2499847091;950;300;50;1007;812
2499966236;900;350;50;945;874
2502039240;950;1350;50;990;1320
2501626678;1000;1300;50;1056;1254
2501910512;950;1350;50;1016;1294
2501789898;900;1400;50;980;1330
2516775236;950;1050;50;1047;1047
2534231650;900;1000;50;1000;1000
2534358398;850;1050;50;950;1050
2534438961;900;1000;50;1005;995
2536261080;950;400;50;997;938
2536107888;1000;350;50;1043;892
2535960870;950;350;50;985;950
2538610003;1000;1100;50;1059;1103
2538763520;950;1150;50;1012;1150
2538849632;1000;1100;50;1068;1094
2578295629;950;1500;50;1033;1079
2578168668;900;1550;50;981;1131
