2930064797;2017-01-21;29;Team Secret;1838315;true;0;Digital Chaos;2512249;Dota Pit League Season Five;4979;1##28;2;65##87278757;Silencer;368;371;3;1;14;8900;0;864||124805486;Dazzle;346;401;4;0;15;4800;9400;1300||116585378;Timbersaw;608;618;7;0;11;14900;0;769||101450083;Phantom Assassin;525;456;11;0;8;18900;380;5200||169025618;Slardar;367;421;3;1;17;7100;0;642||Keeper of the Light;Vengeful Spirit;Naga Siren;Ursa;Legion Commander##2930064797;1000;1200;50;1000;1238
2930548519;2017-01-21;33;Team Secret;1838315;true;1;Evil Geniuses;39;Dota Pit League Season Five;4979;5##24;11;61##87278757;Spirit Breaker;375;435;6;2;12;4800;0;249||124805486;Shadow Demon;264;324;1;3;16;12200;0;2900||116585378;Shadow Fiend;717;596;11;2;6;24300;0;3900||101450083;Ember Spirit;452;496;4;2;12;10600;0;221||169025618;Omniknight;374;445;2;2;15;4900;6300;246||Io;Juggernaut;Dark Seer;Pudge;Legion Commander##2930548519;1050;1050;50;1000;1059
2929911267;2017-01-21;41;Team Secret;1838315;false;0;Digital Chaos;2512249;Dota Pit League Season Five;4979;1##10;29;23##87278757;Silencer;321;384;3;3;6;12100;0;316||124805486;Ogre Magi;201;222;0;7;4;5800;0;115||116585378;Outworld Devourer;530;493;3;5;4;15300;0;698||101450083;Luna;564;476;2;7;3;13700;0;4700||169025618;Axe;344;335;2;7;6;14000;0;535||Mirana;Shadow Demon;Terrorblade;Queen of Pain;Centaur Warrunner##2929911267;1100;1150;50;1061;1177
2930456403;2017-01-21;33;Team Secret;1838315;false;0;Evil Geniuses;39;Dota Pit League Season Five;4979;5##18;25;30##87278757;Weaver;404;405;6;2;6;8600;414;46||124805486;Ogre Magi;224;194;0;7;9;4400;90;74||116585378;Storm Spirit;475;488;6;5;7;23200;4200;573||101450083;Lifestealer;388;363;5;3;4;18400;1200;2100||169025618;Sand King;262;260;1;8;4;9300;90;18||Io;Queen of Pain;Underlord;Chen;Vengeful Spirit##2930456403;1050;1000;50;1052;1014
2929717752;2017-01-21;51;Team Secret;1838315;true;0;Digital Chaos;2512249;Dota Pit League Season Five;4979;1##34;18;99##87278757;Silencer;370;414;5;5;25;16900;0;1100||124805486;Ogre Magi;292;360;1;2;23;7500;0;29||116585378;Ember Spirit;601;541;12;4;17;36000;115;447||101450083;Luna;853;539;13;2;20;30600;0;11200||169025618;Nyx Assassin;360;392;3;5;14;11100;0;0||Bounty Hunter;Shadow Demon;Lifestealer;Invoker;Sand King##2929717752;1000;1150;50;1017;1163
2930625813;2017-01-21;23;Team Secret;1838315;false;1;Evil Geniuses;39;Dota Pit League Season Five;4979;5##6;19;12##87278757;Silencer;220;189;1;5;2;5300;90;0||124805486;Io;165;157;2;5;3;2500;3900;0||116585378;Magnus;352;359;2;3;2;2400;29;727||101450083;Luna;346;305;0;5;4;5100;90;900||169025618;Legion Commander;303;329;1;1;1;4000;330;0||Earth Spirit;Sniper;Dark Seer;Spirit Breaker;Clinkz##2930625813;1050;1050;50;1001;1065
2931766674;2017-01-22;43;Team Secret;1838315;false;1;Invictus Gaming;5;Dota Pit League Season Five;4979;1##12;19;25##87278757;Bounty Hunter;303;294;2;5;8;5400;0;248||124805486;Rubick;322;341;0;5;3;6000;0;197||116585378;Ember Spirit;508;548;3;3;6;15900;25;1000||101450083;Lifestealer;447;434;7;3;3;16500;887;2500||169025618;Underlord;359;340;0;3;5;11700;644;485||Dazzle;Shadow Fiend;Nyx Assassin;Weaver;Juggernaut##2931766674;1000;1850;50;1074;1448
2944800004;2017-01-27;55;Team Secret;1838315;false;1;Team Liquid;2163;SL i-League StarSeries S3;5077;1##26;29;60##87278757;Silencer;350;435;3;7;20;26600;250;107||6922000;Jakiro;406;420;4;8;9;17800;0;2600||116585378;Puck;459;457;5;3;14;29600;90;432||101450083;Lone Druid;593;492;8;6;7;44300;0;4700||169025618;Nyx Assassin;365;396;6;5;10;16700;0;58||Ogre Magi;Brewmaster;Alchemist;Keeper of the Light;Vengeful Spirit##2944800004;950;1200;50;1042;1000
2944989853;2017-01-27;29;Team Secret;1838315;false;0;Team Liquid;2163;SL i-League StarSeries S3;5077;1##14;30;30##87278757;Pudge;277;289;2;9;6;6200;0;0||6922000;Jakiro;240;257;4;6;6;8700;0;1000||116585378;Shadow Fiend;484;455;5;5;4;7400;270;0||101450083;Ember Spirit;329;376;0;7;10;9200;68;0||169025618;Dark Seer;364;367;3;3;4;5300;1000;20||Spirit Breaker;Batrider;Sniper;Rubick;Lone Druid##2944989853;900;1250;50;990;1052
2953035892;2017-01-29;64;Team Secret;1838315;true;1;Alliance;111474;SL i-League StarSeries S3;5077;2##38;22;100##87278757;Silencer;452;427;7;2;20;23300;0;2200||6922000;Keeper of the Light;447;407;1;4;25;20100;5600;517||169025618;Slardar;341;427;4;4;22;10400;0;944||101450083;Phantom Assassin;526;429;16;6;13;47700;0;3900||116585378;Ember Spirit;540;428;10;6;20;38200;0;1200||Axe;Death Prophet;Sven;Leshrac;Skywrath Mage##2953035892;850;1500;50;1000;1006
