2458254575;2662139;2016-06-24;1;834;2;false
2518077827;2208748;2016-07-21;2;778;2;false
2518204894;2208748;2016-07-21;2;932;2;false
2520172538;2208748;2016-07-22;2;1803;2;true
2520310430;2208748;2016-07-22;2;1282;2;true
2527726877;2208748;2016-07-25;2;-48;2;false
2527366750;1908179;2016-07-25;2;717;2;false
2537971829;3020072;2016-07-30;3;670;2;false
2538272702;3020072;2016-07-30;3;782;1;false
2537838147;3020072;2016-07-30;3;743;2;true
2565746258;3020072;2016-08-12;3;1410;3;false
2565535370;3020072;2016-08-12;3;1373;3;true
