2433202920;2635099;2016-06-13;2;1704;4;true
2433316366;2635099;2016-06-13;2;1650;2;true
2437904702;2635099;2016-06-15;1;1360;4;true
2437782930;2635099;2016-06-15;1;694;1;false
2437286654;2635099;2016-06-15;3;999;1;true
2437558029;2635099;2016-06-15;3;686;1;false
2437449176;2635099;2016-06-15;3;739;2;false
2437197756;2635099;2016-06-15;3;1696;2;true
2440293569;2635099;2016-06-16;1;2041;3;true
2439643051;2635099;2016-06-16;3;1305;1;true
2439460317;2635099;2016-06-16;3;685;1;false
2439522909;2635099;2016-06-16;3;966;2;true
2445082246;2635099;2016-06-18;1;483;2;false
2442714305;2635099;2016-06-17;1;983;2;false
2442576015;2635099;2016-06-17;1;1399;4;false
2445206790;2635099;2016-06-18;1;1223;1;true
2447530129;2635099;2016-06-19;1;2004;4;true
2447397655;2635099;2016-06-19;1;1059;1;true
2446433232;2635099;2016-06-19;1;980;1;true
2446362410;2635099;2016-06-19;1;1344;1;true
2451620147;2635099;2016-06-21;1;1224;1;true
2451737108;2635099;2016-06-21;1;1206;4;false
2453499259;2635099;2016-06-22;1;762;1;false
2453783289;2635099;2016-06-22;1;1212;1;true
2453580906;2635099;2016-06-22;1;732;1;false
2454075602;2635099;2016-06-22;1;1193;1;true
2454203627;2635099;2016-06-22;1;1289;4;true
2456140655;2635099;2016-06-23;1;1166;1;true
2456256658;2635099;2016-06-23;1;758;1;false
2456357568;2635099;2016-06-23;1;1702;2;true
2462385999;2635099;2016-06-26;1;624;1;false
2462509279;2635099;2016-06-26;1;709;1;false
2463132755;2635099;2016-06-26;1;1216;1;true
2463333087;2635099;2016-06-26;1;797;1;false
2463008349;2635099;2016-06-26;1;673;1;false
2464869280;2635099;2016-06-27;1;853;1;false
2465353157;2635099;2016-06-27;1;1003;1;true
2464582563;2635099;2016-06-27;1;530;1;false
2464672010;2635099;2016-06-27;1;1330;4;true
2469491045;2635099;2016-06-29;2;1221;2;true
2469608363;2635099;2016-06-29;2;1072;1;true
2469829561;2635099;2016-06-29;1;894;1;true
2473597971;2635099;2016-07-01;2;1120;1;true
2473400924;2635099;2016-07-01;1;1078;1;true
2474243841;2635099;2016-07-01;1;858;1;true
2473494084;2635099;2016-07-01;2;839;2;false
2481176187;2635099;2016-07-04;1;1316;1;true
2481095250;2635099;2016-07-04;1;1384;1;true
2482975804;2635099;2016-07-05;1;1206;2;true
2483046454;2635099;2016-07-05;1;1034;1;false
2483922099;2635099;2016-07-05;1;314;2;false
2483769101;2635099;2016-07-05;1;1228;1;true
2485030583;2635099;2016-07-06;1;1844;2;true
2484943506;2635099;2016-07-06;1;1070;1;true
2486067834;2635099;2016-07-06;1;1352;3;false
2485983505;2635099;2016-07-06;1;1139;1;true
2487561001;2635099;2016-07-07;1;711;1;false
2488239280;2635099;2016-07-07;1;763;1;true
2488067023;2635099;2016-07-07;1;1126;2;false
2487426065;2635099;2016-07-07;1;731;2;false
2492258690;2635099;2016-07-09;1;803;1;false
2492154839;2635099;2016-07-09;1;889;1;false
2491973966;2635099;2016-07-09;1;1026;1;true
2491864241;2635099;2016-07-09;1;1063;1;true
2499022231;2635099;2016-07-12;1;1137;1;true
2498913750;2635099;2016-07-12;1;1082;1;false
2500632973;2635099;2016-07-13;1;1191;1;false
2500724300;2635099;2016-07-13;1;1053;1;true
2502908087;2635099;2016-07-14;2;530;2;false
2502830849;2635099;2016-07-14;2;866;1;false
2505063600;2635099;2016-07-15;2;998;3;true
2504983361;2635099;2016-07-15;2;1236;1;true
2507512808;2635099;2016-07-16;1;718;1;false
2507668625;2635099;2016-07-16;1;949;1;false
2519727701;2635099;2016-07-22;1;1064;1;false
2521458298;2635099;2016-07-22;1;969;1;false
2521547512;2635099;2016-07-22;1;861;2;false
2519681958;2635099;2016-07-22;1;704;1;false
2521344018;2635099;2016-07-22;1;1137;1;true
