2461369456;1000;1100;50;1000;1000
2460402876;1050;1150;50;1050;1139
2460688631;1000;900;50;1005;996
2461014758;950;900;50;955;901
2463147675;900;750;50;903;876
2462992113;950;1050;50;951;996
2462816076;900;1400;50;904;1260
2463541690;950;850;50;994;905
2463703523;900;1000;50;940;1004
2472330520;850;1150;50;1000;1145
2472721956;900;950;50;1057;1000
2472568790;850;1000;50;1005;1052
2474912312;800;750;50;958;1049
2474798842;850;800;50;1012;1099
2477275657;900;1100;50;1000;1000
2477608342;950;1000;50;1050;1000
2477508297;1000;950;50;1097;953
2477402399;1050;1000;50;1139;898
2479959008;1100;1000;50;1179;1000
2480045573;1050;1050;50;1121;1058
2479865783;1000;1100;50;1069;1110
2484196001;1050;1100;50;1120;951
2483923230;1000;1150;50;1062;1009
2484073587;1050;1100;50;1109;962
2486578490;1000;1100;50;1066;1090
2486469932;950;1150;50;1018;1138
2512752334;900;1200;50;974;1000
2512635763;850;1250;50;926;1048
2515339437;800;900;50;1052;1099
2515170516;750;950;50;1005;1146
2515261660;800;900;50;1073;1078
2521160349;750;950;50;1024;1065
2521030247;800;900;50;1076;1013
2525936759;850;1000;50;1122;1063
2525810868;800;1050;50;1070;1115
2530403998;750;400;50;1023;742
2530284678;700;450;50;927;838
2530154239;650;500;50;872;893
2534163455;700;1400;50;879;998
2534037418;650;1450;50;836;1041
2583392091;600;1200;50;799;1384
2583294797;650;1150;50;885;1298
2588500108;700;850;50;958;977
2591226843;750;400;50;1008;1006
2591381241;700;450;50;958;1056
2591481065;750;400;50;1013;1001
2595565813;700;1150;50;963;1258
2595893889;750;1100;50;1028;1067
2600674001;800;1200;50;1079;1127
2603164562;750;1550;50;1032;1027
2603440202;700;1150;50;982;1150
2603320248;750;1100;50;1040;1092
2615246016;800;350;50;1103;986
