2442714305;1000;1000;50;1000;1000
2442576015;950;1050;50;950;1050
2445206790;900;1100;50;906;1094
2446433232;950;1000;50;966;1000
2446362410;1000;950;50;1017;949
2451620147;1050;1000;50;1063;990
2451737108;1100;1000;50;1109;1000
2453499259;1050;1150;50;1054;1140
2453783289;1000;950;50;1009;950
2453580906;1050;1200;50;1055;1185
2454075602;1000;1250;50;1012;1228
2454203627;1050;1250;50;1072;1209
2456140655;1100;1100;50;1128;1047
2456256658;1150;1050;50;1174;1001
2456357568;1100;1100;50;1116;1059
2462385999;1150;900;50;1163;905
2462509279;1100;1100;50;1086;1086
2463132755;1050;1050;50;1026;1044
2463333087;1100;1150;50;1076;1138
2463008349;1050;1200;50;1029;1144
2464869280;1000;1000;50;985;972
2465353157;950;1250;50;935;1036
2464582563;1000;1200;50;990;1188
2464672010;950;1050;50;950;1133
2469491045;1000;1150;50;1000;1050
2469608363;1050;1100;50;1052;998
2469829561;1100;900;50;1009;987
2473597971;1150;800;50;1099;896
2473400924;1200;1350;50;1057;1257
2473307910;1250;850;50;1116;837
2474243841;1300;900;50;1149;1103
2473494084;1350;750;50;1137;858
2481176187;1300;1050;50;1196;860
2481095250;1350;1000;50;1226;830
2482975804;1400;750;50;1252;779
2483046454;1450;700;50;1272;759
2483922099;1400;1350;50;1164;1223
2483769101;1350;1400;50;1112;1275
2485030583;1400;1550;50;1169;1294
2484943506;1450;1500;50;1224;1239
2486067834;1500;950;50;1274;945
2485983505;1450;1000;50;1207;1012
2487561001;1500;1500;50;1251;1417
2488239280;1450;1050;50;1208;1016
2488067023;1500;1000;50;1248;976
2487426065;1450;1650;50;1185;1443
2492258690;1400;850;50;1146;982
2492154839;1350;900;50;1088;1040
2491973966;1300;1550;50;1036;1290
2491864241;1350;1500;50;1098;1228
2499022231;1400;1000;50;1165;925
2498913750;1450;950;50;1202;888
2500632973;1400;750;50;1135;899
2500724300;1350;800;50;1072;962
2502908087;1400;1900;50;1071;984
2502830849;1350;1950;50;1017;1038
2505063600;1300;700;50;969;981
2504983361;1350;650;50;1019;931
2507512808;1400;750;50;1116;985
2507668625;1350;800;50;1060;1041
2510229689;1300;850;50;1010;1091
2509781610;1350;500;50;1064;914
2509882514;1400;450;50;1105;873
2510414939;1450;700;50;1141;984
2519727701;1500;1250;50;1183;1255
2521458298;1450;1650;50;1137;1195
2521547512;1400;1700;50;1090;1242
2519681958;1350;1300;50;1047;1301
2521344018;1300;1750;50;1010;1285
