2458254575;1000;1000;50;1000;1000
2458407924;1050;1100;50;1050;1111
2492348583;1000;900;50;1000;906
2492644065;950;950;50;945;1094
2492502698;900;950;50;903;961
2492776621;950;1050;50;956;1175
2492235535;900;900;50;918;908
2537971829;950;1000;50;972;1000
2538322995;1000;950;50;1023;1000
2537838147;1050;900;50;1071;887
2538165637;1000;900;50;1011;952
2565535942;1050;700;50;1057;937
2565687842;1000;750;50;1001;993
2575773680;1050;1150;50;1050;1144
2575939995;1100;1100;50;1104;1090
2577895715;1150;1400;50;1158;1228
2584731376;1100;1000;50;1107;1064
2584894444;1050;1050;50;1055;1116
