2459669433;1000;1100;50;1000;1097
2460131422;1050;1100;50;1065;1106
2461845439;1100;850;50;1116;847
2461672415;1150;1100;50;1151;1111
2464155542;1100;1050;50;1089;1045
2464053242;1050;850;50;1037;852
2464239144;1100;1050;50;1080;1039
2466251464;1150;1050;50;1128;1065
2466394822;1100;900;50;1076;904
2466329104;1050;1100;50;1017;1117
2466472513;1000;950;50;968;963
2473125373;950;1300;50;1000;1000
2473082189;900;1350;50;950;1050
2477746257;850;1400;50;906;1094
2477800088;800;1450;50;867;1133
2475317558;750;900;50;833;1000
2475398365;800;850;50;905;928
2477849405;850;1500;50;956;1167
2482583283;800;700;50;914;800
2484712420;750;1050;50;857;997
2482640950;800;750;50;926;857
2487017710;850;1150;50;971;1133
2487085535;900;1100;50;1029;1075
2489150384;950;1200;50;1081;1001
2491254387;1000;1000;50;1127;996
2491306258;1050;950;50;1174;949
2498160734;1100;1050;50;1212;959
2498121900;1150;1000;50;1248;923
2502555791;1200;600;50;1282;755
2502510285;1250;550;50;1303;734
2504642292;1300;1350;50;1323;1272
2504710320;1250;1400;50;1271;1324
2504779798;1300;1350;50;1323;1272
2517474624;1250;1000;50;1261;1298
2517543247;1300;950;50;1312;1247
2528674982;1350;1750;50;1359;1381
2528716832;1300;1800;50;1310;1430
2528758862;1250;1850;50;1265;1475
