2680143543;2822317;2016-10-01;5;873;4;false;2551098
2680220334;2822317;2016-10-01;5;1028;4;true;2551098
2680906391;2822317;2016-10-01;4;1425;4;true;3213075
2681010742;2822317;2016-10-01;4;1036;4;true;3213075
2685347017;2822317;2016-10-03;4;1258;4;true;2854942
2684969765;2822317;2016-10-03;5;1295;4;true;2831312
2685211724;2822317;2016-10-03;4;1088;4;false;2854942
2684917367;2822317;2016-10-03;5;1496;4;true;2831312
2685274513;2822317;2016-10-03;4;1195;2;true;2854942
2687295102;2822317;2016-10-04;3;863;4;false;3317512
2687364638;2822317;2016-10-04;3;965;4;false;3317512
2772231896;2822317;2016-11-12;5;1451;Core;true;2913565
2772159931;2822317;2016-11-12;5;974;null;true;2913565
2772530949;2822317;2016-11-12;3;1351;null;true;3322300
2772615417;2822317;2016-11-12;3;1213;Core;true;3322300
2775295063;2822317;2016-11-13;4;1355;Core;true;3334062
2775185814;2822317;2016-11-13;4;1021;null;false;3334062
2775443385;2822317;2016-11-13;4;1706;null;true;3334062
