2197771156;2672298;2016-03-04;1679;true
2197814888;2672298;2016-03-04;1412;false
2244602286;2672298;2016-03-24;1118;false
2249316477;2672298;2016-03-25;1408;true
2252132382;2672298;2016-03-27;1029;true
2254492119;2672298;2016-03-27;992;false
2254563065;2672298;2016-03-27;894;false
2252189313;2672298;2016-03-27;2183;true
2261252466;2672298;2016-03-31;1385;true
2261475074;2672298;2016-03-31;1327;false
2261422663;2672298;2016-03-31;343;false
2261289415;2672298;2016-03-31;1392;true
2306510122;2672298;2016-04-20;853;false
2306542475;2672298;2016-04-20;911;false
2338518781;2672298;2016-05-03;1157;false
2338589621;2672298;2016-05-03;1006;false
2338414744;2672298;2016-05-03;1211;true
2338300743;2672298;2016-05-03;1166;true
2340365661;2672298;2016-05-04;1354;true
2338777465;2672298;2016-05-04;739;false
2338747629;2672298;2016-05-04;419;false
