2340505062;2640099;2016-05-04;1018;true
2340610550;2640099;2016-05-04;1940;true
2338823961;2640099;2016-05-04;1577;true
2338897623;2640099;2016-05-04;1126;false
2340800026;2640099;2016-05-04;1997;true
2340947282;2640099;2016-05-05;452;false
2340896174;2640099;2016-05-05;1206;true
2342839981;2640099;2016-05-05;1404;true
2342752926;2640099;2016-05-05;584;true
2340843968;2640099;2016-05-05;1669;true
2345010284;2640099;2016-05-06;1659;true
2344805144;2640099;2016-05-06;273;false
2344913504;2640099;2016-05-06;976;true
2345194817;2640099;2016-05-06;398;false
2345234203;2640099;2016-05-07;523;false
2345271263;2640099;2016-05-07;623;false
2352375765;2640099;2016-05-09;1560;true
2352206624;2640099;2016-05-09;1366;true
2352263733;2640099;2016-05-09;589;false
2352444672;2640099;2016-05-10;1413;true
2352505254;2640099;2016-05-10;1550;true
2356546559;2640099;2016-05-11;1855;true
2356599868;2640099;2016-05-12;1234;true
2361088917;2640099;2016-05-14;1633;true
2370561778;2640099;2016-05-18;900;false
2370501749;2640099;2016-05-18;825;false
2379905353;2640099;2016-05-21;411;false
2379852373;2640099;2016-05-21;1157;false
2379750858;2640099;2016-05-21;873;true
2379563804;2640099;2016-05-21;973;true
2380169697;2640099;2016-05-22;1688;true
2380271233;2640099;2016-05-22;1200;true
2384874638;2640099;2016-05-24;1003;false
2384912976;2640099;2016-05-24;1741;true
2384991738;2640099;2016-05-24;1827;true
2387043302;2640099;2016-05-24;1178;false
2386994671;2640099;2016-05-24;751;false
2387290822;2640099;2016-05-25;1145;true
2389294947;2640099;2016-05-25;639;false
2389225228;2640099;2016-05-25;1150;false
2393972786;2640099;2016-05-27;412;false
2393878826;2640099;2016-05-27;1621;true
2394046877;2640099;2016-05-27;1664;true
2399244909;2640099;2016-05-29;1528;true
2404141174;2640099;2016-06-01;1103;false
2403997603;2640099;2016-06-01;845;false
2404059469;2640099;2016-06-01;1184;true
2459667615;1333179;2016-06-24;1882;true
2459718722;2640099;2016-06-25;1751;true
2475269496;2447557;2016-07-01;1608;true
2477612698;2447557;2016-07-02;2124;false
2477713010;2447557;2016-07-02;1365;false
2475387867;2447557;2016-07-02;1609;true
