2336296671;2677025;2016-05-02;1850;true
2338518781;2677025;2016-05-03;991;true
2336624583;2677025;2016-05-03;1443;true
2338289540;2677025;2016-05-03;563;false
2338428770;2677025;2016-05-03;1325;true
2338589621;2677025;2016-05-03;176;true
2340758007;2677025;2016-05-04;628;false
2340708351;2677025;2016-05-04;622;false
2338809536;2677025;2016-05-04;863;true
2338771383;2677025;2016-05-04;1683;true
2342839981;2677025;2016-05-05;603;false
2342752926;2677025;2016-05-05;133;false
2342960775;2677025;2016-05-05;777;true
2343008875;2677025;2016-05-06;622;false
2343051702;2677025;2016-05-06;449;false
