2656912753;1105664;2016-09-20;3;1188;2;true;3322396
2656808297;1105664;2016-09-20;3;1036;1;false;3322396
2659086906;1105664;2016-09-21;3;1332;2;true;795543
2658977031;1105664;2016-09-21;3;1323;1;true;795543
2662571515;1105664;2016-09-23;3;1127;2;false;3322300
2662666835;1105664;2016-09-23;3;724;2;false;3322300
2668905365;1105664;2016-09-25;2;829;2;false;543897
2670876368;1105664;2016-09-26;3;591;1;false;24
2670991138;1105664;2016-09-26;3;809;2;false;24
2718710265;1105664;2016-10-18;3;1066;2;true;1276785
2718211792;1105664;2016-10-18;3;956;1;true;3322396
2718613332;1105664;2016-10-18;3;1123;2;true;1276785
2718135970;1105664;2016-10-18;3;1029;2;true;3322396
2720688643;1105664;2016-10-19;3;1141;2;false;3327985
2720571991;1105664;2016-10-19;3;1100;2;true;3327985
2724334649;1105664;2016-10-21;3;1035;2;true;3322300
2724252211;1105664;2016-10-21;3;1314;2;true;3322300
2724141763;1105664;2016-10-21;3;1219;1;false;3322300
2737492619;1105664;2016-10-27;1;755;2;false;3326875
2737135509;1105664;2016-10-27;5;1096;2;false;2880140
2737079320;1105664;2016-10-27;2;898;2;false;2659468
2737325203;1105664;2016-10-27;2;928;2;false;350190
2739358610;1105664;2016-10-28;3;905;2;false;24
2739662793;1105664;2016-10-28;2;1076;1;false;543897
2738990808;1105664;2016-10-28;3;725;2;false;2108395
2739069168;1105664;2016-10-28;3;738;2;false;1276785
2749087208;1105664;2016-11-01;2;1247;0;true;2659468
2749255535;1105664;2016-11-01;2;1333;0;true;2659468
2748946818;1105664;2016-11-01;2;929;0;false;2659468
2752939583;1105664;2016-11-03;3;1136;0;false;1276785
2753062675;1105664;2016-11-03;3;1026;0;false;1276785
2754866329;1105664;2016-11-04;1;1192;0;true;3326875
2754949105;1105664;2016-11-04;1;812;0;false;3326875
2754792589;1105664;2016-11-04;1;501;0;false;3326875
2762479660;1105664;2016-11-07;3;1118;Core;true;3327985
2762571369;1105664;2016-11-07;3;1767;null;true;3327985
2764369946;1105664;2016-11-08;1;858;Core;false;3326875
2764312877;1105664;2016-11-08;1;827;Core;false;3326875
2783906079;1105664;2016-11-17;3;1000;null;true;1276785
2783976418;1105664;2016-11-17;3;2006;Core;true;1276785
2786467997;1105664;2016-11-18;2;844;null;false;543897
2786328966;1105664;2016-11-18;2;977;null;false;543897
