2600031267;3264863;2016-08-26;3;1593;2;true;3259541
2600204363;3264863;2016-08-26;3;1072;2;true;3263712
2600443919;3264863;2016-08-26;3;865;2;true;3032298
2605387517;3264863;2016-08-28;3;1286;2;true;869361
2605822193;3264863;2016-08-28;3;745;2;true;3265212
2608223561;3264863;2016-08-29;3;365;2;false;3262498
2607834639;3264863;2016-08-29;3;823;2;false;2604408
2616765005;3264863;2016-09-02;3;880;2;true;3262498
2616885663;3264863;2016-09-02;3;1092;2;false;3262498
2617066817;3264863;2016-09-02;3;753;2;true;3262498
2681337578;3264863;2016-10-01;3;1216;2;true;3349719
2696466820;3264863;2016-10-08;3;1222;2;true;2596939
2696635670;3264863;2016-10-08;3;667;2;false;3317243
