2442847139;2860369;2016-06-17;3;1534;1;true
2458801151;2860369;2016-06-24;3;1502;1;true
2465787366;2860369;2016-06-27;3;956;1;false
2495099931;2860369;2016-07-10;3;1706;2;true
2501660731;2860369;2016-07-13;3;860;1;false
2568509934;2860369;2016-08-13;3;1231;1;true
2655517662;2860369;2016-09-19;3;1359;1;true
2659515433;2860369;2016-09-21;3;1724;1;true
2670879025;2860369;2016-09-26;3;1159;1;false
2714900949;2860369;2016-10-16;3;995;1;true
2720819279;2860369;2016-10-19;3;1218;1;true
2722829800;2860369;2016-10-20;3;573;1;false
