2422790094;527114;2016-06-09;3;1359;2;true;982122
2422859017;527114;2016-06-09;3;1267;2;true;982122
2434728780;527114;2016-06-14;3;1008;2;false;2016525
2434922831;527114;2016-06-14;3;1309;2;true;2016525
2434818964;527114;2016-06-14;3;1053;2;true;2016525
2441632396;527114;2016-06-17;3;1418;2;true;1521260
2441546446;527114;2016-06-17;3;1285;2;true;1521260
2441467983;527114;2016-06-17;3;838;2;false;1521260
2471027187;527114;2016-06-30;3;1062;2;false;1521260
2471306062;527114;2016-06-30;3;635;2;false;1521260
2471127778;527114;2016-06-30;3;547;2;false;1521260
2471197520;527114;2016-06-30;3;1043;2;true;1521260
