2408450860;2764871;2016-06-02;3;889;2;true;67
2408519318;2764871;2016-06-03;3;795;1;false;67
2408583664;2764871;2016-06-03;3;961;1;false;67
2441269873;2764871;2016-06-16;3;776;1;true;2447557
2441205636;2764871;2016-06-16;3;589;1;false;2447557
2441311652;2764871;2016-06-16;3;787;1;false;2447557
2448616842;2764871;2016-06-19;3;842;1;true;2669922
2448669619;2764871;2016-06-19;3;971;1;false;2669922
2448738371;2764871;2016-06-20;3;650;4;false;2669922
2459676921;2764871;2016-06-24;1;425;1;false;2892819
2730849692;2767412;2016-10-24;1;879;1;false;3333433
2734731606;2767412;2016-10-25;1;1140;1;true;1418375
2734762787;2767412;2016-10-25;1;1064;1;true;2832413
2734916063;2767412;2016-10-26;1;1232;1;true;3357631
2736734168;2767412;2016-10-26;1;564;1;false;2537636
2763785468;3477208;2016-11-08;3;915;null;false;2677025
