2340505062;2640099;2016-05-04;1434;true
2340610550;2640099;2016-05-04;1562;true
2338823961;2640099;2016-05-04;1897;true
2338897623;2640099;2016-05-04;435;false
2340800026;2640099;2016-05-04;2269;true
2340947282;2640099;2016-05-05;545;false
2340896174;2640099;2016-05-05;1356;true
2342839981;2640099;2016-05-05;1018;true
2342752926;2640099;2016-05-05;1342;true
2340843968;2640099;2016-05-05;1055;true
2345010284;2640099;2016-05-06;1462;true
2344805144;2640099;2016-05-06;935;false
2344913504;2640099;2016-05-06;1343;true
2345194817;2640099;2016-05-06;848;false
2345234203;2640099;2016-05-07;839;false
2345271263;2640099;2016-05-07;371;false
2352375765;2640099;2016-05-09;1330;true
2352206624;2640099;2016-05-09;1381;true
2352263733;2640099;2016-05-09;1099;false
2352444672;2640099;2016-05-10;1027;true
2352505254;2640099;2016-05-10;1506;true
2356546559;2640099;2016-05-11;1463;true
2356599868;2640099;2016-05-12;1253;true
2361088917;2640099;2016-05-14;289;true
2370561778;2640099;2016-05-18;868;false
2370501749;2640099;2016-05-18;1057;false
2379905353;2640099;2016-05-21;48;false
2379852373;2640099;2016-05-21;819;false
2379750858;2640099;2016-05-21;1450;true
2379457983;2640099;2016-05-21;1312;true
2379563804;2640099;2016-05-21;1351;true
2380169697;2640099;2016-05-22;1325;true
2380271233;2640099;2016-05-22;1551;true
2384874638;2640099;2016-05-24;508;false
2384912976;2640099;2016-05-24;1257;true
2384991738;2640099;2016-05-24;1948;true
2387043302;2640099;2016-05-24;1124;false
2386994671;2640099;2016-05-24;774;false
2387290822;2640099;2016-05-25;1830;true
2389294947;2640099;2016-05-25;140;false
2389225228;2640099;2016-05-25;1222;false
2393972786;2640099;2016-05-27;1223;false
2393878826;2640099;2016-05-27;1440;true
2394046877;2640099;2016-05-27;1109;true
2399244909;2640099;2016-05-29;1740;true
2404141174;2640099;2016-06-01;1136;false
2403997603;2640099;2016-06-01;1189;false
2404059469;2640099;2016-06-01;992;true
2459667615;1333179;2016-06-24;1967;true
2459718722;2640099;2016-06-25;1646;true
2475269496;2447557;2016-07-01;1267;true
2477612698;2447557;2016-07-02;1085;false
2477713010;2447557;2016-07-02;1686;false
2475387867;2447557;2016-07-02;1783;true
