2341970131;2775977;2016-05-05;1009;false
2355229255;2775977;2016-05-11;584;true
2355543926;2775977;2016-05-11;1029;false
2378445447;2775977;2016-05-21;481;false
2383805091;2775977;2016-05-23;1280;false
2388305595;2775977;2016-05-25;828;false
2388499537;2775977;2016-05-25;962;false
2390561658;2775977;2016-05-26;1271;true
2390696260;2775977;2016-05-26;1574;true
2394629928;2775977;2016-05-28;1232;false
2394752609;2775977;2016-05-28;970;true
2400786501;2775977;2016-05-30;1194;false
2400654036;2775977;2016-05-30;1385;true
2407508077;2775977;2016-06-02;1635;true
2407633602;2775977;2016-06-02;963;true
2412001984;2775977;2016-06-04;910;false
2411837491;2775977;2016-06-04;930;false
2414698099;2775977;2016-06-05;770;false
2414851785;2775977;2016-06-05;784;false
2426223355;2775977;2016-06-10;1261;true
2426101283;2775977;2016-06-10;1789;true
2449534526;2600130;2016-06-20;1578;false
