2410211227;2538753;2016-06-03;3;606;2;false;2533075
2410312824;2538753;2016-06-03;3;1167;2;false;2533075
2412553018;2538753;2016-06-04;3;955;2;true;2759317
2412676290;2538753;2016-06-04;3;1057;2;true;2759317
2422315461;2538753;2016-06-08;3;1201;2;false;2789717
2422100487;2538753;2016-06-08;3;1335;2;true;2789717
2422212802;2538753;2016-06-08;3;987;2;false;2789717
2710277838;3335901;2016-10-14;3;594;2;false;55
2710180803;3335901;2016-10-14;3;966;2;false;55
2715135228;3335901;2016-10-16;3;1315;2;true;2775251
2722824666;3335901;2016-10-20;3;1092;2;true;2762745
2725122243;3335901;2016-10-21;3;653;2;false;2538753
2751493689;3335901;2016-11-02;1;834;0;false;1883502
2751344295;3335901;2016-11-02;1;553;0;false;1883502
2765585741;3335901;2016-11-08;2;817;null;false;46
