2499405431;2208748;2016-07-12;1;730;3;false;2552118
2499523541;2208748;2016-07-12;1;897;3;false;2552118
2500694760;2208748;2016-07-13;1;1271;3;true;2414475
2500623971;2208748;2016-07-13;1;941;3;true;2414475
2502917620;2208748;2016-07-14;1;528;3;false;726228
2503633886;2208748;2016-07-14;1;633;2;false;2626685
2502994512;2208748;2016-07-14;1;1560;3;true;726228
2503727730;2208748;2016-07-14;1;547;2;false;2626685
2668524323;2208748;2016-09-25;1;1007;3;true;1983234
2672326891;2208748;2016-09-27;1;993;3;true;3213075
2672067137;2208748;2016-09-27;1;629;3;false;2634810
2672417229;2208748;2016-09-27;1;803;3;true;3213075
2672135463;2208748;2016-09-27;1;1008;3;false;1520578
2676560965;2208748;2016-09-29;1;737;3;false;2626685
2676675909;2208748;2016-09-29;1;1602;3;false;2626685
