2433978917;2538753;2016-06-13;3;1446;2;true
2433864741;2538753;2016-06-13;3;1905;2;true
2481705481;1964407;2016-07-04;3;1353;4;true
2481612180;1964407;2016-07-04;3;2086;4;true
2575833596;2486519;2016-08-16;3;1078;2;false
2576005562;2486519;2016-08-16;3;1206;2;false
2619332570;46;2016-09-03;3;1850;2;false
2619149783;46;2016-09-03;3;927;2;false
2709894460;2775251;2016-10-14;3;1706;2;true
2710062986;2775251;2016-10-14;3;527;2;false
2709739975;2775251;2016-10-14;3;1311;2;false
2715135228;2775251;2016-10-16;3;1006;2;false
