2449958944;2879968;2016-06-20;3;1302;3;true
2465754764;2879968;2016-06-27;3;1061;3;true
2470053125;2879968;2016-06-29;3;1035;3;false
2488372262;2879968;2016-07-07;3;1367;3;true
2490420102;2879968;2016-07-08;3;1141;3;true
2506189203;2879968;2016-07-15;3;511;3;false
2568414733;2923671;2016-08-13;3;1650;3;true
2578122400;2879968;2016-08-17;3;807;3;false
2585667364;2879968;2016-08-20;3;1674;3;true
2637024593;2879968;2016-09-11;3;1385;3;true
2655513202;2879968;2016-09-19;3;1025;3;false
2661406162;2879968;2016-09-22;3;907;3;false
2694504334;2879968;2016-10-07;3;523;2;false
