2860481732;2790766;2016-12-20;5;true;3705914
2862612374;2790766;2016-12-21;5;false;3332295
2862714059;2790766;2016-12-21;5;false;3332295
2873645447;2790766;2016-12-26;5;true;3266312
2880655218;2790766;2016-12-29;5;true;2006913
2880568257;2790766;2016-12-29;5;false;2006913
2880833899;2790766;2016-12-29;5;true;2533075
2880758659;2790766;2016-12-29;5;true;2533075
2889933497;2790766;2017-01-02;5;true;111474
2890039153;2790766;2017-01-02;5;true;111474
2894107017;2790766;2017-01-04;5;false;2006913
2893967451;2790766;2017-01-04;5;false;2006913
2894201470;2790766;2017-01-04;5;false;2006913
2896176937;2790766;2017-01-05;5;true;2850016
2896502847;2790766;2017-01-05;5;true;2533075
2896017944;2790766;2017-01-05;5;false;3715938
2896268274;2790766;2017-01-05;5;true;3715938
2896415118;2790766;2017-01-05;5;true;2533075
2896442533;2790766;2017-01-05;5;true;2533075
2900744228;2790766;2017-01-07;5;true;3332295
2900835880;2790766;2017-01-07;5;true;3332295
2923759289;2790766;2017-01-18;3;true;3152713
2923848443;2790766;2017-01-18;3;true;3152713
2940236575;2790766;2017-01-26;3;true;3715938
2940356074;2790766;2017-01-26;2;true;2850016
2952988417;2790766;2017-01-29;2;false;2552670
2953156595;2790766;2017-01-29;2;true;2552670
2953327083;2790766;2017-01-29;2;false;2552670
2957264676;2790766;2017-01-30;3;true;3152713
2957117897;2790766;2017-01-30;3;false;3152713
2957133307;2790766;2017-01-30;3;false;3152713
2956938261;2790766;2017-01-30;3;true;3152713
2963908774;2790766;2017-02-01;2;true;2552670
2964079596;2790766;2017-02-01;2;true;2552670
2964246548;2790766;2017-02-01;2;true;2552670
2969820681;2790766;2017-02-03;1;false;1883502
2977280066;2790766;2017-02-05;5;true;2621843
2977118488;2790766;2017-02-05;5;true;2621843
2991536857;2790766;2017-02-11;2;true;2006913
2991426553;2790766;2017-02-11;2;true;2006913
2994271170;2790766;2017-02-12;3;false;46
2994362207;2790766;2017-02-12;3;false;46
2996369926;2790766;2017-02-13;3;false;46
2995849940;2790766;2017-02-13;5;true;2621843
2996284130;2790766;2017-02-13;3;false;46
2996187887;2790766;2017-02-13;3;true;46
2995983959;2790766;2017-02-13;5;true;2621843
