2443155692;2856589;2016-06-17;3;1255;3;true;55
2443318245;2856589;2016-06-17;3;832;2;false;55
2443399427;2856589;2016-06-17;3;976;3;false;55
2445194817;2856589;2016-06-18;3;1197;4;false;2762745
2588830075;2856589;2016-08-21;3;1669;4;true;1964407
2588356135;2856589;2016-08-21;3;1319;3;false;2413318
2588224746;2856589;2016-08-21;3;1341;3;true;2413318
2588921360;2856589;2016-08-21;3;917;3;false;1964407
2588542991;2856589;2016-08-21;3;1452;3;false;2413318
2588681520;2856589;2016-08-21;3;1139;3;false;1964407
