1927929201;2276247;2015-11-10;1492;true
1963134007;2276247;2015-11-27;2802;true
1964046839;2276247;2015-11-27;550;false
1963272790;2276247;2015-11-27;1850;true
1964135256;2276247;2015-11-27;838;false
1965886551;2276247;2015-11-28;2268;true
1966225213;2276247;2015-11-28;1061;true
1966064376;2276247;2015-11-28;1172;false
1965682653;2276247;2015-11-28;1327;false
2061052871;2276247;2016-01-07;1726;false
2060694227;2276247;2016-01-07;1428;false
2060930836;2276247;2016-01-07;1176;false
2061651635;2276247;2016-01-07;998;false
2060792602;2276247;2016-01-07;2041;true
2061756636;2276247;2016-01-07;597;false
2149674761;2276247;2016-02-13;1941;true
2149799258;2276247;2016-02-13;1510;true
2152321364;2276247;2016-02-14;1157;true
2152176639;2276247;2016-02-14;916;true
2154495042;2276247;2016-02-15;1055;true
2154396583;2276247;2016-02-15;509;false
2154612088;2276247;2016-02-15;958;false
