2877121679;2860081;2016-12-28;5;true;2634810
2877205445;2860081;2016-12-28;5;true;2634810
2888351368;2860081;2017-01-02;5;true;3623934
2888261438;2860081;2017-01-02;5;false;3623934
2888290709;2860081;2017-01-02;5;true;3623934
2893059769;2860081;2017-01-04;5;false;2640025
2893170323;2860081;2017-01-04;5;false;2640025
2912669765;2860081;2017-01-13;5;false;1520578
2912585848;2860081;2017-01-13;5;false;1520578
2911922683;2860081;2017-01-13;5;true;20
2912195755;2860081;2017-01-13;5;false;3331948
2912107760;2860081;2017-01-13;5;false;3331948
2914586394;2860081;2017-01-14;5;false;5
2914080941;2860081;2017-01-14;5;true;4
2914143725;2860081;2017-01-14;5;true;4
2914446271;2860081;2017-01-14;5;false;5
