2173255322;543897;2016-02-23;1382;true
2220092232;543897;2016-03-13;849;false
2221955822;543897;2016-03-14;397;false
2228475005;543897;2016-03-17;1166;false
2231042696;543897;2016-03-18;868;true
2230860536;543897;2016-03-18;679;true
2233733033;543897;2016-03-19;1128;true
2233555376;543897;2016-03-19;1311;true
2236104695;543897;2016-03-20;1759;true
2236208243;543897;2016-03-20;690;false
2241354360;543897;2016-03-22;1069;true
2241047218;543897;2016-03-22;684;false
2241184464;543897;2016-03-22;1015;true
2242985193;543897;2016-03-23;872;false
2243077822;543897;2016-03-23;373;false
2250206751;543897;2016-03-26;763;false
2250311430;543897;2016-03-26;1559;true
2250413651;543897;2016-03-26;1155;false
2271628754;543897;2016-04-04;1239;false
2271574027;543897;2016-04-04;1050;true
2271496864;543897;2016-04-04;805;false
2282797344;543897;2016-04-09;1771;true
2282918920;543897;2016-04-09;730;false
2282667589;543897;2016-04-09;542;false
2310970892;543897;2016-04-22;1069;false
2311039360;543897;2016-04-22;973;false
2313244332;543897;2016-04-23;778;false
2313452953;543897;2016-04-23;501;false
2313352169;543897;2016-04-23;1017;true
