2176363477;2447557;2016-02-25;869;true
2190806996;2447557;2016-03-01;1522;true
2188682838;2447557;2016-03-01;2406;true
2188745481;2447557;2016-03-01;1311;true
2190864003;2447557;2016-03-02;792;false
2190956118;2447557;2016-03-02;2323;true
2190994175;2447557;2016-03-02;1032;false
2208687179;2447557;2016-03-09;1321;true
2208640896;2447557;2016-03-09;1023;false
2218321585;2447557;2016-03-12;1128;false
2221060553;2447557;2016-03-13;946;false
2223185352;2447557;2016-03-14;1607;true
2221112196;2447557;2016-03-14;2170;false
2223135300;2447557;2016-03-14;572;false
2225327053;2447557;2016-03-15;1778;false
2225288518;2447557;2016-03-15;591;false
2229914091;2447557;2016-03-18;1310;true
2229863672;2447557;2016-03-18;1712;true
2234819316;2447557;2016-03-19;908;false
2234747209;2447557;2016-03-19;577;false
