2858815774;3580606;2016-12-19;5;true;3513460
2858766666;3580606;2016-12-19;5;false;3513460
2896908225;3477208;2017-01-06;5;true;3706211
2896981595;3477208;2017-01-06;5;false;3706211
2907884628;3477208;2017-01-11;5;true;370775
2907926541;3477208;2017-01-11;5;false;370775
2909956343;3477208;2017-01-12;5;false;3333433
2909901417;3477208;2017-01-12;5;false;3333433
2911707251;3477208;2017-01-12;5;true;3724222
2911687871;3477208;2017-01-12;5;false;3724222
2911760634;3477208;2017-01-12;5;true;3724222
2918525766;3477208;2017-01-15;5;false;1905619
2918452770;3477208;2017-01-15;5;false;1905619
2920466262;3477208;2017-01-16;3;false;3726949
2920394109;3477208;2017-01-16;3;true;3726949
2920479164;3477208;2017-01-16;3;false;3726949
2920512320;3477208;2017-01-17;3;true;3726949
2924491478;3477208;2017-01-19;5;false;1905619
2924439312;3477208;2017-01-19;5;false;1905619
