2457872729;2639697;2016-06-24;1;1271;1;true;2584314
2459664323;2639697;2016-06-25;1;1138;2;true;2827323
2599040409;2634364;2016-08-26;3;1140;1;true;2428289
2598965126;2634364;2016-08-26;3;883;1;true;2428289
2601469980;2634364;2016-08-27;3;1053;1;false;2672298
2601414544;2634364;2016-08-27;3;1086;2;false;2672298
2730819904;1804536;2016-10-23;1;1385;1;true;3110857
2730856540;3379942;2016-10-24;1;1230;1;true;1787630
2734875492;3357631;2016-10-26;1;1055;1;true;3444287
2734916063;3357631;2016-10-26;1;759;1;false;2767412
2750149102;3478132;2016-11-01;1;599;0;false;2701329
2750099446;3478132;2016-11-01;1;960;0;false;2701329
