2274096044;2552118;2016-04-05;1415;true
2274191884;2552118;2016-04-05;1899;true
2276211103;2552118;2016-04-06;1069;false
2276142931;2552118;2016-04-06;1235;false
2305299033;2552118;2016-04-19;823;true
2305477168;2552118;2016-04-19;954;true
2305175439;2552118;2016-04-19;1078;true
2304975850;2552118;2016-04-19;1050;false
2305104814;2552118;2016-04-19;1373;true
2307056916;2552118;2016-04-20;706;false
2307135612;2552118;2016-04-20;912;false
2309461952;2552118;2016-04-21;729;false
2309758880;2552118;2016-04-21;1039;false
2309624812;2552118;2016-04-21;1497;true
2360039147;2552118;2016-05-13;861;true
2360189380;2552118;2016-05-13;799;false
2360317173;2552118;2016-05-13;929;false
