2680694877;2811728;2016-10-01;4;1279;3;false;3213075
2680595658;2811728;2016-10-01;4;993;4;false;3213075
2681220465;2811728;2016-10-01;5;871;2;false;2551098
2681058820;2811728;2016-10-01;5;685;2;false;2551098
2760051712;2634810;2016-11-06;3;719;0;false;1951061
2759916743;2634810;2016-11-06;4;945;0;false;3258149
2759817095;2634810;2016-11-06;4;1105;0;false;3258149
2760150389;2634810;2016-11-06;3;969;0;false;1951061
2762301482;2634810;2016-11-07;3;916;Core;false;1983234
2762372676;2634810;2016-11-07;3;704;Core;false;1983234
2764647204;2634810;2016-11-08;2;505;Core;false;3326126
2764544846;2634810;2016-11-08;2;724;Core;false;3326126
2766538193;2634810;2016-11-09;3;598;Core;false;1983234
2766487407;2634810;2016-11-09;3;730;Core;false;1983234
2768294860;2634810;2016-11-10;3;902;Core;false;2414475
2768380118;2634810;2016-11-10;3;1043;Core;true;2414475
2772863960;2634810;2016-11-12;2;917;Core;false;3335660
2772761447;2634810;2016-11-12;2;806;Core;false;3335660
2793756481;2634810;2016-11-21;3;610;Core;false;2626685
2793837151;2634810;2016-11-21;3;1504;Core;true;2626685
2797355841;2634810;2016-11-23;3;899;Core;false;2414095
