2347887272;2447557;2016-05-08;1030;false
2347823785;2447557;2016-05-08;1096;false
2350220146;2447557;2016-05-08;1308;true
2350177666;2447557;2016-05-08;1624;true
2352206624;2447557;2016-05-09;745;false
2352263733;2447557;2016-05-09;1894;true
2356441055;2447557;2016-05-11;885;true
2356370333;2447557;2016-05-11;1723;true
2366143808;2447557;2016-05-15;813;false
2366092567;2447557;2016-05-15;911;false
2370232225;2447557;2016-05-17;1274;true
2370298823;2447557;2016-05-17;954;false
2370347125;2447557;2016-05-17;1206;false
2375001938;2447557;2016-05-20;730;false
2374939818;2447557;2016-05-20;1183;true
2374898943;2447557;2016-05-20;1297;false
2394308780;2447557;2016-05-28;1066;true
2418090938;2447557;2016-06-06;1229;true
2418024487;2447557;2016-06-06;1488;true
2441269873;2447557;2016-06-16;513;false
2441205636;2447557;2016-06-16;1468;true
2441311652;2447557;2016-06-16;1755;true
2459666907;2447557;2016-06-24;1266;true
