2062014366;2537636;2016-01-07;326;false
2061263876;2537636;2016-01-07;999;true
2061444627;2537636;2016-01-07;848;false
2061913138;2537636;2016-01-07;581;false
2064423945;2537636;2016-01-08;938;false
2064195270;2537636;2016-01-08;1258;false
2064017925;2537636;2016-01-08;938;false
2064343834;2537636;2016-01-08;1209;false
2274528646;2790773;2016-04-05;1150;false
2274650298;2790773;2016-04-05;1455;true
2274722276;2790773;2016-04-05;1579;true
2283533433;2790773;2016-04-09;1199;true
2283668629;2790773;2016-04-09;1126;false
2283381062;2790773;2016-04-09;863;false
2288407809;2790773;2016-04-11;1196;false
