2620218851;2672298;2016-09-03;5;1834;4;true;2386699
2622506703;2672298;2016-09-04;5;805;4;true;1909341
2622866224;2672298;2016-09-04;5;1358;4;true;2913028
2622991274;2672298;2016-09-05;5;1293;4;true;3320817
2623048563;2672298;2016-09-05;5;927;4;true;3320817
2611458034;2672298;2016-08-30;3;1326;4;true;67
2656346968;2672298;2016-09-20;3;1460;4;true;3333361
2660153361;2672298;2016-09-21;5;644;4;false;2610270
2660227960;2672298;2016-09-22;5;1325;4;true;2610270
2667384586;2672298;2016-09-25;3;1023;4;true;3333361
2667295362;2672298;2016-09-25;3;1052;3;true;3333361
2667251333;2672298;2016-09-25;3;989;4;false;3333361
2677624868;2672298;2016-09-29;1;930;4;false;3214108
2677586110;2672298;2016-09-29;1;1250;4;true;3214108
2677775647;2672298;2016-09-30;2;870;4;false;2677025
2677718897;2672298;2016-09-30;2;1088;4;true;2677025
2677839586;2672298;2016-09-30;2;1148;4;false;2677025
2727610491;2672298;2016-10-22;4;1148;4;true;147
2727428126;2672298;2016-10-22;3;1695;4;true;3321220
2727005615;2672298;2016-10-22;4;1522;4;true;2788415
2729678939;2672298;2016-10-23;3;999;4;false;3321220
2729801094;2672298;2016-10-23;3;1952;4;true;3321220
2729539874;2672298;2016-10-23;3;1642;2;true;3321220
2730533456;2672298;2016-10-23;4;1387;4;true;1061269
2730432722;2672298;2016-10-23;4;1287;2;false;1061269
2730623327;2672298;2016-10-23;4;1289;4;true;1061269
2738480868;2672298;2016-10-27;1;1219;4;false;3214108
2738678785;2672298;2016-10-27;2;1470;4;false;3
2738348820;2672298;2016-10-27;2;1076;4;true;2552670
2738872552;2672298;2016-10-28;2;1052;4;false;2677025
2740966265;2672298;2016-10-28;4;1492;4;true;2701329
2740663777;2672298;2016-10-28;4;1403;4;true;1061269
2740851412;2672298;2016-10-28;3;1243;4;true;2537636
2742937255;2672298;2016-10-29;1;1314;4;true;3214108
2743037193;2672298;2016-10-29;1;910;3;false;3214108
2743155000;2672298;2016-10-29;1;881;3;false;3214108
2743414037;2672298;2016-10-30;2;1609;2;true;2677025
2743352161;2672298;2016-10-30;2;1169;4;true;2677025
2745864723;2672298;2016-10-31;2;1327;0;false;3
2745830432;2672298;2016-10-31;2;1661;0;true;3
2745911794;2672298;2016-10-31;2;805;0;false;3
2763668231;2672298;2016-11-07;5;1294;null;true;3334621
2781237599;2672298;2016-11-16;5;970;Core;false;3513460
2781274033;2672298;2016-11-16;5;1528;Core;false;3513460
2785397865;2672298;2016-11-18;4;764;null;false;2701329
2794891284;2672298;2016-11-22;3;1063;Core;false;3333433
2794938676;2672298;2016-11-22;3;943;null;false;3333433
2794845100;3477268;2016-11-22;3;1246;null;true;3333433
2806100392;2672298;2016-11-27;5;1581;Core;true;3513460
2806175311;2672298;2016-11-27;5;1533;null;true;3513460
