2620767739;1633432;2016-09-04;4;1492;2;true;2428289
2620869535;1633432;2016-09-04;4;845;4;false;2428289
2620993043;1633432;2016-09-04;4;853;4;false;2428289
2658178662;3334608;2016-09-20;1;815;2;false;3214108
2658392151;3334608;2016-09-21;3;953;4;true;3333433
2662309172;3334608;2016-09-23;2;686;2;false;2677025
2662428994;3334608;2016-09-23;2;1114;4;false;2677025
2662349068;3334608;2016-09-23;2;1624;2;true;2677025
2664559224;3334608;2016-09-24;3;424;4;false;67
2664607109;3334608;2016-09-24;3;1107;2;false;67
2734788593;3334608;2016-10-25;5;1190;4;true;1939134
2736679782;3334608;2016-10-26;3;1007;4;false;55
2765886316;3334608;2016-11-09;5;1361;null;true;3477208
2765946886;3334608;2016-11-09;5;1399;Core;false;3477208
2781111393;3334608;2016-11-15;3;1340;null;true;3321220
2779257514;3334608;2016-11-15;3;1606;Core;true;3333433
2779205017;3334608;2016-11-15;3;1258;Core;false;3333433
2781178428;3334608;2016-11-15;3;1218;Core;true;3321220
2783394280;3334608;2016-11-17;2;995;null;false;2677025
2783464291;3334608;2016-11-17;2;872;null;false;2677025
2794677919;3334608;2016-11-21;5;788;Core;false;3513553
2794728310;3334608;2016-11-21;5;1467;null;true;3334621
2794766809;3334608;2016-11-22;5;1510;Core;false;3513553
2803355823;3334608;2016-11-26;2;1247;null;true;2677025
2803429008;3334608;2016-11-26;2;1472;null;true;2677025
2803283559;3334608;2016-11-26;2;977;Core;false;2677025
