2339682014;2789230;2016-05-04;442;false
2339581600;2789230;2016-05-04;2353;true
2351476361;2789230;2016-05-09;912;false
2353493577;2789230;2016-05-10;1159;true
2355587192;2789230;2016-05-11;778;false
2359942077;2789230;2016-05-13;1496;true
2360062562;2789230;2016-05-13;1286;true
2362161432;2789230;2016-05-14;850;false
2362293220;2789230;2016-05-14;865;false
2365323344;2789230;2016-05-15;570;false
2365205808;2789230;2016-05-15;695;false
2381263445;2789230;2016-05-22;47;false
2381180661;2789230;2016-05-22;955;false
