2443619695;2672298;2016-06-17;3;1536;3;true
2443568380;2672298;2016-06-17;3;1211;4;false
2443665832;2672298;2016-06-18;3;1405;3;true
2457653900;2787107;2016-06-24;1;2529;3;true
2457734547;2787107;2016-06-24;1;1501;3;true
2459676921;2892819;2016-06-24;1;1429;3;true
2459830055;2787107;2016-06-25;1;1712;3;true
2459723205;2559227;2016-06-25;1;1273;3;true
2473102611;2672298;2016-07-01;3;1018;3;false
2473057170;2672298;2016-07-01;3;1170;3;false
2477809112;2672298;2016-07-02;3;1339;3;true
2477612698;2672298;2016-07-02;3;955;3;true
2477713010;2672298;2016-07-02;3;856;3;true
2478018015;2672298;2016-07-03;3;898;3;true
2477859692;2672298;2016-07-03;3;977;3;false
2477918657;2672298;2016-07-03;3;1158;3;true
2486821284;2672298;2016-07-06;3;1087;3;true
2487017710;2672298;2016-07-07;3;727;3;false
2487085535;2672298;2016-07-07;3;986;3;false
2489125331;2672298;2016-07-08;3;1280;3;true
2489078181;2672298;2016-07-08;3;1681;3;true
2493848400;2672298;2016-07-10;3;1087;3;true
2496174420;2672298;2016-07-11;3;1117;3;true
2500255082;2672298;2016-07-12;3;1691;3;true
2500302264;2672298;2016-07-12;3;1172;3;true
2504642292;2672298;2016-07-15;3;1068;3;true
2504710320;2672298;2016-07-15;3;818;3;false
2504779798;2672298;2016-07-15;3;1516;3;true
2506858239;2672298;2016-07-16;3;1598;4;true
2506922128;2672298;2016-07-16;3;1677;3;true
2515394312;2672298;2016-07-19;3;1216;3;false
2513531885;2672298;2016-07-19;3;1179;3;true
2515338113;2672298;2016-07-19;3;635;3;false
2513478472;2672298;2016-07-19;3;992;3;false
2513423345;2672298;2016-07-19;3;1370;3;true
2513597584;2672298;2016-07-19;3;1302;3;true
2519797903;2672298;2016-07-22;3;1235;3;true
2519721164;2672298;2016-07-22;3;1333;3;true
2519656393;2672298;2016-07-22;3;632;3;false
2524072750;2672298;2016-07-23;3;1003;3;true
2524144375;2672298;2016-07-23;3;1636;3;true
2528674982;2672298;2016-07-25;3;1400;3;true
2528716832;2672298;2016-07-25;3;1062;3;true
2528758862;2672298;2016-07-26;3;1132;3;true
2601469980;2672298;2016-08-27;3;1533;3;true
2601414544;2672298;2016-08-27;3;1324;3;true
2611401482;2672298;2016-08-30;3;1246;3;true
2611491997;2672298;2016-08-31;3;1365;3;true
2611458034;2672298;2016-08-30;3;1690;3;true
2656346968;2672298;2016-09-20;2;1490;3;true
2660153361;2672298;2016-09-21;2;948;3;false
2660227960;2672298;2016-09-22;2;1776;3;true
2667384586;2672298;2016-09-25;2;1048;3;true
2667295362;2672298;2016-09-25;2;1204;4;true
2667251333;2672298;2016-09-25;2;818;3;false
2677624868;2672298;2016-09-29;2;617;3;false
2677586110;2672298;2016-09-29;2;1047;3;true
2677775647;2672298;2016-09-30;2;741;3;false
2677718897;2672298;2016-09-30;2;1533;3;true
2677839586;2672298;2016-09-30;2;1139;3;false
2727610491;2672298;2016-10-22;1;1127;3;true
2727428126;2672298;2016-10-22;1;1522;3;true
2727005615;2672298;2016-10-22;1;1589;3;true
2729678939;2672298;2016-10-23;1;783;3;false
2729801094;2672298;2016-10-23;1;1293;3;true
2729539874;2672298;2016-10-23;1;1170;3;true
2730533456;2672298;2016-10-23;1;1062;3;true
2730432722;2672298;2016-10-23;1;975;3;false
2730623327;2672298;2016-10-23;1;1849;3;true
2738480868;2672298;2016-10-27;1;892;3;false
2738678785;2672298;2016-10-27;1;1727;3;false
2738348820;2672298;2016-10-27;1;911;3;true
2738872552;2672298;2016-10-28;1;943;3;false
2740966265;2672298;2016-10-28;1;1477;3;true
2740663777;2672298;2016-10-28;1;1424;3;true
2740851412;2672298;2016-10-28;1;2314;3;true
2742937255;2672298;2016-10-29;1;1182;3;true
2743037193;2672298;2016-10-29;1;1193;3;false
2743155000;2672298;2016-10-29;1;1544;3;false
2743414037;2672298;2016-10-30;1;2270;3;true
2743352161;2672298;2016-10-30;1;1642;3;true
