2216767537;795543;2016-03-12;867;true
2223949862;795543;2016-03-15;1155;true
2224045203;795543;2016-03-15;1548;true
2226828289;795543;2016-03-16;861;true
2226655284;795543;2016-03-16;657;true
2226513696;795543;2016-03-16;875;false
2231042696;795543;2016-03-18;801;false
2230860536;795543;2016-03-18;615;false
2238324135;795543;2016-03-21;1261;false
2238234729;795543;2016-03-21;1090;true
2238145977;795543;2016-03-21;564;false
2257936287;795543;2016-03-29;909;true
2276682211;795543;2016-04-06;936;false
