2646100832;3327985;2016-09-15;2;965;1;false;98301
2645941029;3327985;2016-09-15;2;1543;1;true;98301
2654899324;3327985;2016-09-19;2;1126;1;true;2659468
2654836293;3327985;2016-09-19;2;717;2;false;2659468
2659261501;3327985;2016-09-21;3;1152;1;false;3322300
2659437101;3327985;2016-09-21;3;1639;1;true;3322300
2662820869;3327985;2016-09-23;3;1392;1;true;24
2662932759;3327985;2016-09-23;3;1376;1;true;24
2670179489;3327985;2016-09-26;3;1304;1;true;3322300
2670278649;3327985;2016-09-26;3;1084;1;true;3322300
2674162943;3327985;2016-09-28;2;990;1;false;2659468
2674269571;3327985;2016-09-28;2;1072;1;false;2659468
2676661938;3327985;2016-09-29;3;984;1;false;24
2676520507;3327985;2016-09-29;3;1267;1;true;24
2705346639;3327985;2016-10-12;3;1288;1;true;795543
2705496741;3327985;2016-10-12;3;1165;1;true;795543
2704845110;3327985;2016-10-12;3;1381;1;false;1276785
2709362445;3327985;2016-10-14;3;1559;1;true;3322396
2709174420;3327985;2016-10-14;3;943;1;true;3322396
2720688643;3327985;2016-10-19;3;1494;1;true;1105664
2720571991;3327985;2016-10-19;3;821;1;false;1105664
2731569516;3327985;2016-10-24;2;800;1;false;2659468
2731476196;3327985;2016-10-24;5;1034;1;true;3325891
2735428111;3327985;2016-10-26;3;1415;1;true;2644737
2735523773;3327985;2016-10-26;5;1637;1;true;254140
2736109509;3327985;2016-10-26;4;1015;1;true;3262512
2735984240;3327985;2016-10-26;4;1309;1;true;3262512
2736344390;3327985;2016-10-26;5;1179;1;false;2880140
2735761286;3327985;2016-10-26;4;1204;1;false;3262512
2736250204;3327985;2016-10-26;5;1429;1;false;2880140
2751186343;3327985;2016-11-02;2;1535;0;false;2659468
2751311502;3327985;2016-11-02;2;1011;0;false;2659468
2753081053;3327985;2016-11-03;2;1230;0;true;98301
2752941349;3327985;2016-11-03;2;1187;0;false;98301
2753325122;3327985;2016-11-03;1;770;0;false;3326875
2753440667;3327985;2016-11-03;1;1085;0;false;3326875
2753202735;3327985;2016-11-03;2;1338;0;true;98301
2757893940;3327985;2016-11-05;2;1229;0;false;2659468
2757473622;3327985;2016-11-05;2;1044;0;true;98301
2757790759;3327985;2016-11-05;2;1194;0;true;2659468
2758104028;3327985;2016-11-05;2;1399;0;true;2659468
2757597788;3327985;2016-11-05;2;1068;0;true;98301
2757371712;3327985;2016-11-05;2;701;0;false;98301
2762479660;3327985;2016-11-07;3;968;null;false;1105664
2762571369;3327985;2016-11-07;3;874;Core;false;1105664
2782313068;3327985;2016-11-16;3;1368;Core;true;3322300
2782160755;3327985;2016-11-16;3;1544;null;true;3322300
2786109986;3327985;2016-11-18;3;1388;Core;true;24
2786014565;3327985;2016-11-18;3;1021;null;true;24
2791680940;3327985;2016-11-20;2;863;Core;false;2581813
2791819408;3327985;2016-11-20;2;1188;null;true;2581813
2791951790;3327985;2016-11-20;2;956;null;false;2581813
2804287991;3327985;2016-11-26;4;1333;null;true;2687313
2804116080;3327985;2016-11-26;2;1357;null;true;2581813
2803587546;3327985;2016-11-26;5;1242;Core;true;3414728
2803970524;3327985;2016-11-26;2;852;null;false;2581813
2803688822;3327985;2016-11-26;5;1206;null;true;3414728
2806153744;3327985;2016-11-27;3;987;Core;false;2398232
2806310366;3327985;2016-11-27;3;1046;null;false;2398232
