2274205524;2643401;2016-04-05;1457;true
2274108767;2643401;2016-04-05;1639;true
2275851680;2643401;2016-04-06;1423;true
2275939362;2643401;2016-04-06;1637;true
2278225671;2643401;2016-04-07;916;false
2278290649;2643401;2016-04-07;897;false
2305299033;2643401;2016-04-19;623;false
2305477168;2643401;2016-04-19;810;false
2304759088;2643401;2016-04-19;786;false
2304810288;2643401;2016-04-19;1001;false
2307251623;2643401;2016-04-20;1120;true
2307183031;2643401;2016-04-20;1234;false
2307040219;2643401;2016-04-20;766;true
2309279730;2643401;2016-04-21;1496;true
2309153879;2643401;2016-04-21;1058;true
