2360149542;2414475;2016-05-13;1369;false
2359696185;2414475;2016-05-13;1199;true
2359616795;2414475;2016-05-13;1292;true
2360039349;2414475;2016-05-13;727;false
2367249365;2414475;2016-05-16;886;false
2367385129;2414475;2016-05-16;357;false
2381423144;2828740;2016-05-22;1914;true
2381524650;2828740;2016-05-22;1332;true
2390561658;2828740;2016-05-26;340;false
2390696260;2828740;2016-05-26;792;false
2392648116;2414475;2016-05-27;670;false
2392768686;2828740;2016-05-27;376;false
2398072077;2828740;2016-05-29;918;false
2397938352;2828740;2016-05-29;889;false
2405053347;2828740;2016-06-01;2142;true
2404943553;2828740;2016-06-01;1207;true
