2915426896;3704482;2017-01-14;5;true;2246141
2915571417;3704482;2017-01-14;5;true;2246141
2925943446;3704482;2017-01-19;2;false;2552670
2925844346;3704482;2017-01-19;2;false;2552670
2928086151;3704482;2017-01-20;3;true;2246141
2938566333;3704482;2017-01-25;3;true;3266312
2938479702;3704482;2017-01-25;3;true;2881840
2948858525;3704482;2017-01-28;3;true;3152713
2949101716;3704482;2017-01-28;3;false;3152713
2948586189;3704482;2017-01-28;3;false;3152713
2996537252;3704482;2017-02-13;5;true;3847866
2996481267;3704482;2017-02-13;5;true;3847866
2996411136;3704482;2017-02-13;5;false;3847866
3005894500;3704482;2017-02-18;5;true;3327688
3006067587;3704482;2017-02-18;5;true;3327688
