2731476196;3325891;2016-10-24;3;743;4;false;3327985
2735432187;3325891;2016-10-26;5;899;4;false;2880140
2757338906;3325891;2016-11-05;2;1235;0;true;543897
2757476558;3325891;2016-11-05;2;1364;0;true;543897
2757243157;3325891;2016-11-05;2;1248;0;false;543897
2768509410;3325891;2016-11-10;3;962;Core;false;2108395
2768601930;3325891;2016-11-10;3;1509;null;true;2108395
2786037660;3325891;2016-11-18;3;726;Core;false;1276785
2786093085;3325891;2016-11-18;3;537;null;false;1276785
2785943152;3325891;2016-11-18;3;1141;null;true;1276785
2803782397;3325891;2016-11-26;2;1504;Core;true;98301
2804050760;3325891;2016-11-26;2;1226;Core;true;98301
2803862826;3325891;2016-11-26;2;1119;null;false;98301
2806587365;3325891;2016-11-27;3;1569;null;true;1276785
2806798134;3325891;2016-11-27;3;1240;null;true;1276785
2806712845;3325891;2016-11-27;3;1171;Core;false;1276785
