2463797049;2866312;2016-06-26;3;1263;2;true;1732138
2505565622;990533;2016-07-15;3;1183;2;true;1863244
2512650202;990533;2016-07-18;3;916;2;true;1701225
2518906276;990533;2016-07-21;3;1333;2;true;634974
2521126403;990533;2016-07-22;3;1096;2;true;2240771
2523190308;990533;2016-07-23;3;1393;2;true;2752010
2525493439;990533;2016-07-24;3;1219;2;true;2850822
2525355757;990533;2016-07-24;3;1066;2;true;2850822
2565858316;990533;2016-08-12;3;1396;2;true;699943
2578258952;990533;2016-08-17;3;1263;2;true;2888789
2589888152;990533;2016-08-22;3;909;2;true;1971815
2595491735;990533;2016-08-24;3;850;2;true;3107877
2598137087;990533;2016-08-25;3;1421;4;true;3149918
2603208187;990533;2016-08-27;3;1230;2;true;2899037
2605673516;990533;2016-08-28;3;880;4;false;2384935
2606037207;990533;2016-08-28;3;1243;2;true;2384935
