2849058593;3580606;2016-12-15;3;false;2672298
2851545915;3580606;2016-12-17;5;true;3686761
2851503396;3580606;2016-12-17;5;true;3686761
2858815774;3580606;2016-12-19;5;true;3513460
2858766666;3580606;2016-12-19;5;false;3513460
2863214069;3580606;2016-12-22;5;false;3691991
2863254440;3580606;2016-12-22;5;true;3334621
2863316093;3580606;2016-12-22;5;true;3334621
2867248508;3580606;2016-12-24;3;false;2672298
2867313126;3580606;2016-12-24;3;false;2672298
2874166439;3580606;2016-12-26;5;true;3706211
2874122448;3580606;2016-12-26;5;true;3706211
2880938977;3580606;2016-12-29;3;true;3333433
2880891685;3580606;2016-12-29;3;true;3333433
2881147903;3580606;2016-12-30;3;true;2672298
2883164402;3580606;2016-12-30;3;false;2672298
2881075189;3580606;2016-12-30;3;false;2672298
