2338414744;2791586;2016-05-03;1381;false
2338300743;2791586;2016-05-03;1597;false
2340351818;2791586;2016-05-04;500;false
2338809536;2791586;2016-05-04;653;false
2338771383;2791586;2016-05-04;618;false
2354518391;2791586;2016-05-11;93;false
2354564617;2791586;2016-05-11;1553;true
2358588779;2791586;2016-05-12;1069;false
2358641800;2848978;2016-05-12;1144;true
2358513462;2791586;2016-05-12;635;false
2358732338;2848978;2016-05-13;282;false
2358856259;2848978;2016-05-13;1114;true
2363605997;2791586;2016-05-14;1103;true
2363547416;2791586;2016-05-14;1404;true
2363757344;2791586;2016-05-15;639;false
2363692148;2791586;2016-05-15;1441;false
