2173255322;254140;2016-02-23;784;false
2175448141;254140;2016-02-24;566;false
2175279003;254140;2016-02-24;749;false
2177667673;254140;2016-02-25;1207;true
2217028297;254140;2016-03-12;753;false
2216767537;254140;2016-03-12;1213;false
2217177348;254140;2016-03-12;416;false
2226350599;254140;2016-03-16;1796;true
2228890081;254140;2016-03-17;856;false
2241354360;254140;2016-03-22;1057;false
2241047218;254140;2016-03-22;1075;true
2241184464;254140;2016-03-22;971;false
2246026760;254140;2016-03-24;1606;true
2274351432;254140;2016-04-05;1214;true
2274235710;254140;2016-04-05;1228;true
2278645432;254140;2016-04-07;965;false
2278460713;254140;2016-04-07;1568;true
2278350865;254140;2016-04-07;1164;false
2283105128;254140;2016-04-09;802;false
2283201715;254140;2016-04-09;677;true
2283631379;254140;2016-04-09;326;false
