2856714992;2701329;2016-12-18;5;false;3691991
2856631941;2701329;2016-12-18;5;true;3691991
2854197474;2701329;2016-12-18;3;true;3333433
2854225914;2701329;2016-12-18;3;true;3333433
2861060618;2701329;2016-12-20;5;true;3706211
2867082313;2701329;2016-12-23;2;true;2677025
2867122331;2701329;2016-12-24;2;true;2677025
2876456125;2701329;2016-12-27;3;true;2672298
2876355687;2701329;2016-12-27;3;true;2672298
2876401628;2701329;2016-12-27;3;false;2672298
2883261222;2701329;2016-12-30;3;true;2672298
2883299910;2701329;2016-12-30;3;true;2672298
