2408631374;1838315;2016-06-03;1;715;4;false;36
2409398145;1838315;2016-06-03;1;995;3;false;1836806
2409258294;1838315;2016-06-03;1;942;4;true;1836806
2409157187;1838315;2016-06-03;1;706;4;false;1836806
2408704984;1838315;2016-06-03;1;914;3;false;36
2419483371;1838315;2016-06-07;1;883;3;false;46
2461926251;39;2016-06-25;1;1356;4;true;2677025
2461742564;39;2016-06-25;1;1340;4;true;2791077
2461672415;39;2016-06-25;1;841;4;true;1884355
2464402989;39;2016-06-26;1;1055;4;true;2512249
2464041146;39;2016-06-26;1;843;4;true;2310555
2464347560;39;2016-06-26;1;640;4;false;3
2464459513;39;2016-06-27;1;1191;4;true;3
2519727701;39;2016-07-22;1;1014;4;true;2635099
2519681958;39;2016-07-22;1;1008;4;true;2635099
2524202291;39;2016-07-23;1;825;4;false;2970103
2524119811;39;2016-07-23;1;1646;2;true;2970103
2524031077;39;2016-07-23;1;722;3;false;2970103
2521929716;39;2016-07-23;1;842;2;false;36
2521888035;39;2016-07-23;1;998;4;false;36
2547115445;39;2016-08-03;1;1029;2;true;36
2547301927;39;2016-08-03;1;729;3;false;2586976
2547012516;39;2016-08-03;1;1051;4;true;1836806
2546938575;39;2016-08-03;1;831;4;false;1836806
2547165450;39;2016-08-03;1;1127;4;true;36
2547354532;39;2016-08-03;1;1787;4;true;2586976
2549111670;39;2016-08-04;1;1001;3;true;2108395
2549222661;39;2016-08-04;1;905;3;true;2108395
2548970550;39;2016-08-04;1;805;4;true;2783913
2548908956;39;2016-08-04;1;1411;2;true;2783913
2551334799;39;2016-08-05;1;582;3;false;111474
2550972124;39;2016-08-05;1;1433;4;true;15
2551042502;39;2016-08-05;1;649;4;false;15
2551219428;39;2016-08-05;1;696;4;false;111474
2560226228;39;2016-08-09;1;870;3;true;1375614
2560158271;39;2016-08-09;1;813;4;true;1375614
2562671370;39;2016-08-11;1;1170;4;true;4
2562582896;39;2016-08-11;1;1051;2;true;4
2566725198;39;2016-08-12;1;758;2;false;1836806
2566800064;39;2016-08-12;1;1122;4;false;1836806
2569011425;39;2016-08-13;1;749;4;false;2512249
2569227952;39;2016-08-13;1;976;4;false;2512249
2569119771;39;2016-08-13;1;937;4;true;2512249
2674644594;39;2016-09-28;1;1375;4;true;2586976
2674045536;39;2016-09-28;1;979;4;true;726228
2674540208;39;2016-09-28;1;1329;2;true;2586976
2674123837;39;2016-09-28;1;1188;4;true;726228
2674424505;39;2016-09-28;1;939;4;false;2586976
2673965642;39;2016-09-28;1;736;4;false;726228
2678250134;39;2016-09-30;1;1089;4;true;1838315
2678164166;39;2016-09-30;1;898;2;false;1838315
2678048298;39;2016-09-30;1;1040;4;true;1838315
2680540231;39;2016-10-01;1;660;4;false;1375614
2680673019;39;2016-10-01;1;914;4;false;1375614
2682879623;39;2016-10-02;1;1206;4;false;2586976
2682989099;39;2016-10-02;1;1062;3;true;2586976
2683682946;39;2016-10-02;1;722;4;false;1375614
2683495393;39;2016-10-02;1;892;4;true;1375614
2682745535;39;2016-10-02;1;761;3;true;2586976
2683309223;39;2016-10-02;1;833;3;true;1375614
2683864078;39;2016-10-02;1;1170;4;true;1375614
2749973259;39;2016-11-01;3;1294;0;true;3
2750044073;39;2016-11-01;3;938;0;true;3
2752288404;39;2016-11-02;1;1098;0;true;3
2752216887;39;2016-11-02;1;1197;0;false;3
2752323730;39;2016-11-02;1;1181;0;true;3
2756113153;39;2016-11-04;3;1101;0;false;3214108
2756349405;39;2016-11-04;3;1137;0;true;3214108
2754255029;39;2016-11-04;1;1202;0;true;3214108
2754297176;39;2016-11-04;1;651;0;false;3214108
2754333572;39;2016-11-04;1;1209;0;true;3214108
2761620508;39;2016-11-06;3;1033;null;true;2586976
2761684165;39;2016-11-06;3;1173;Core;true;2586976
2763657161;39;2016-11-07;1;1052;null;false;3214108
2763727812;39;2016-11-07;1;870;null;true;3214108
2763784293;39;2016-11-08;1;979;Core;true;3214108
2771818655;39;2016-11-11;2;1197;Core;true;111474
2772035803;39;2016-11-12;2;1009;null;false;4
2774602176;39;2016-11-12;2;632;Core;false;3214108
2773873863;39;2016-11-12;2;1025;null;true;2642171
2785280169;39;2016-11-17;1;805;null;false;3326875
2785210504;39;2016-11-17;1;953;Core;true;3326875
2785327828;39;2016-11-17;1;1148;null;true;3326875
2785402676;39;2016-11-18;1;947;Core;false;2586976
2785448115;39;2016-11-18;1;993;null;false;2586976
