2339682014;2746885;2016-05-04;1319;true
2339581600;2746885;2016-05-04;775;false
2344020962;2746885;2016-05-06;940;true
2351085199;2746885;2016-05-09;882;true
2353479870;2746885;2016-05-10;892;false
2355560542;2746885;2016-05-11;1004;true
2355721971;2746885;2016-05-11;897;false
2362161432;2746885;2016-05-14;1234;true
2362293220;2746885;2016-05-14;1010;true
2367381045;2746885;2016-05-16;1418;true
2367497664;2746885;2016-05-16;965;false
2373722736;2746885;2016-05-19;1954;true
2386057183;2746885;2016-05-24;1004;true
2388305595;2746885;2016-05-25;1619;true
2388499537;2746885;2016-05-25;1144;true
2398072077;2746885;2016-05-29;1042;true
2397938352;2746885;2016-05-29;1036;true
2402980481;2746885;2016-05-31;599;false
2402868738;2746885;2016-05-31;772;false
2409375204;2746885;2016-06-03;1095;false
2409573630;2746885;2016-06-03;984;false
2414698099;2746885;2016-06-05;721;true
2414851785;2746885;2016-06-05;1158;true
