2459521437;2831964;2016-06-24;1;1049;2;true;2413318
2459596920;2831964;2016-06-24;1;546;2;false;2413318
2459407990;2831964;2016-06-24;1;567;2;false;2413318
2472535656;2831964;2016-06-30;3;837;2;true;2552670
2486101058;2831964;2016-07-06;3;1075;2;true;2668269
2486235198;2831964;2016-07-06;3;1414;2;true;2668269
2490938006;2831964;2016-07-08;3;1255;2;true;2762745
2490817196;2831964;2016-07-08;3;1211;2;true;2762745
2497962472;2831964;2016-07-11;3;820;2;false;2552670
2498049507;2831964;2016-07-11;3;939;2;false;2552670
2500153104;2831964;2016-07-12;3;905;2;false;2413318
2500060774;2831964;2016-07-12;3;1235;2;true;2413318
2500246729;2831964;2016-07-12;3;1106;4;false;2413318
2510369924;2831964;2016-07-17;3;824;2;false;2788336
2763601986;3152713;2016-11-07;2;1086;Core;false;2850016
