2680188819;3317512;2016-10-01;5;1300;1;true;2887364
2680269151;3317512;2016-10-01;3;1235;1;true;2828740
2680333068;3317512;2016-10-01;3;1292;1;true;2828740
2680123577;3317512;2016-10-01;5;1001;1;true;2887364
2681343185;3317512;2016-10-01;4;626;1;false;2854942
2681046133;3317512;2016-10-01;4;1257;1;true;2854942
2681207777;3317512;2016-10-01;4;1012;1;false;2854942
2684970934;3317512;2016-10-03;5;1319;1;true;2760732
2685266895;3317512;2016-10-03;5;1060;1;true;2233998
2685201757;3317512;2016-10-03;5;1449;1;true;2233998
2684927109;3317512;2016-10-03;5;1592;1;true;2760732
2687295102;3317512;2016-10-04;3;1137;1;true;2822317
2687364638;3317512;2016-10-04;3;1380;1;true;2822317
