2451023239;1000;1000;50;1000;1000
2450969551;1050;950;50;1050;950
2457643232;1100;1000;50;1000;1000
2457590701;1150;1000;50;1060;1000
2459723205;1200;1000;50;1111;1000
2472966900;1150;1000;50;1099;1000
2472897627;1100;1050;50;1034;1065
2475292264;1050;1000;50;986;1000
2475522442;1100;1000;50;1036;1000
2475391874;1150;950;50;1084;950
2475610334;1200;950;50;1126;952
2480203750;1150;1050;50;1067;1000
2480056817;1100;1100;50;1014;1053
2486895704;1150;800;50;1065;886
2486953172;1100;950;50;1005;1070
2498160734;1050;1100;50;959;1212
2498121900;1000;1150;50;923;1248
2513531885;950;1450;50;889;1339
2513478472;900;1450;50;865;1297
2513423345;950;1400;50;939;1223
2513597584;900;1450;50;905;1257
