2459399803;1000;1100;50;1000;1097
2459583995;950;1200;50;951;1191
2459063068;900;1000;50;914;1000
2472721956;950;900;50;1000;1057
2472568790;1000;850;50;1052;1005
2477291169;1050;950;50;1099;999
2477111585;1100;900;50;1148;950
2476890937;1050;950;50;1088;1010
2479545631;1100;900;50;1134;1088
2479696649;1050;950;50;1082;1140
2479399715;1100;900;50;1134;1088
2481896186;1150;850;50;1181;1041
2481749964;1100;900;50;1125;1097
2482037472;1150;850;50;1173;1049
2495021464;1100;1050;50;1118;1032
2495158796;1150;1000;50;1163;987
2495347447;1100;1050;50;1105;1045
2497918879;1050;950;50;1053;1102
2497487263;1000;800;50;1006;860
2498017728;1050;1000;50;1047;1149
2499917252;1000;950;50;998;1012
2512504241;1050;1050;50;1048;1064
2516767488;1100;1050;50;1098;1108
2516898736;1050;1100;50;1049;1157
2528359506;1000;1400;50;1005;1358
2528436359;1050;1350;50;1072;1291
2532151432;1100;1300;50;1000;1094
2532327086;1050;1350;50;955;1139
2534046339;1000;1100;50;915;1000
2533964711;1050;1050;50;980;935
2534117760;1000;1100;50;928;987
2538377181;1050;950;50;981;1026
2538261461;1100;900;50;1033;974
2596144255;1150;1400;50;1079;1142
2596246859;1100;1450;50;1032;1189
2598144567;1050;850;50;1132;863
2598624228;1100;1100;50;990;948
2598544849;1050;1150;50;928;1010
