2457717691;1000;1000;50;1000;1000
2457641146;1050;1000;50;1060;1000
2459673425;1100;1000;50;1111;1000
2473102611;1150;1000;50;1000;1000
2473057170;1200;950;50;1050;950
2482319583;1250;800;50;1094;821
2482380261;1300;650;50;1127;722
2486821284;1250;1100;50;1049;1085
2489150384;1200;950;50;1001;1081
2511160630;1150;900;50;955;911
2511116836;1200;850;50;1002;864
2519797903;1250;1600;50;1044;1327
2519721164;1200;1650;50;1008;1363
2519656393;1150;1700;50;986;1385
2611401482;1200;2000;50;1077;1577
2611491997;1150;2050;50;1051;1603
