2896540051;2017-01-05;34;LQ;3728003;false;0;Horde;3326680;SL i-League StarSeries S3;5077;5##16;29;38##356276613;Night Stalker;355;438;4;6;5;7300;1200;294||86750262;Outworld Devourer;518;493;5;5;6;16500;0;429||34322358;Rubick;256;273;1;7;8;9200;1100;86||345213266;Luna;506;470;5;5;11;19100;0;1800||86723143;Nyx Assassin;285;347;1;6;8;8500;0;82||Dazzle;Earth Spirit;Lone Druid;Weaver;Legion Commander##2896540051;1000;600;50;1000;740
2896452681;2017-01-05;54;LQ;3728003;false;0;Horde;3326680;SL i-League StarSeries S3;5077;5##0;0;0##356276613;Pudge;116;0;0;0;0;0;0;0||86750262;Storm Spirit;116;0;0;0;0;0;0;0||34322358;Dazzle;116;0;0;0;0;0;0;0||345213266;Lifestealer;116;0;0;0;0;0;0;0||86723143;Batrider;116;0;0;0;0;0;0;0||Vengeful Spirit;Clockwerk;Shadow Fiend;Slark;Underlord##2896452681;950;650;50;933;807
2896477872;2017-01-05;30;LQ;3728003;false;0;Horde;3326680;SL i-League StarSeries S3;5077;5##4;18;10##356276613;Pudge;226;272;1;5;2;3300;0;35||345213266;Lifestealer;415;346;0;2;3;3300;343;1500||86750262;Storm Spirit;406;409;1;3;2;7100;486;787||34322358;Dazzle;193;159;2;2;2;2800;2600;89||86723143;Batrider;283;297;0;6;1;7100;0;0||Vengeful Spirit;Clockwerk;Shadow Fiend;Slark;Underlord##2896477872;900;700;50;876;864
2916054136;2017-01-14;54;LQ;3728003;false;1;Prodota GaminG;2552670;ProDotA Cup Series by Azubu.tv;4665;5##15;39;43##34322358;Abaddon;235;320;2;7;7;18500;5000;1000||345213266;Vengeful Spirit;289;350;3;10;9;17100;0;974||356276613;Terrorblade;628;404;3;8;13;29200;400;4500||86750262;Legion Commander;333;367;6;9;5;27800;1300;437||86723143;Underlord;342;296;1;5;9;22100;5700;868||Juggernaut;Slardar;Disruptor;Queen of Pain;Dark Seer##2916054136;850;900;50;826;903
2915966677;2017-01-14;36;LQ;3728003;true;1;Prodota GaminG;2552670;ProDotA Cup Series by Azubu.tv;4665;5##28;16;81##34322358;Undying;324;280;5;7;16;6100;1800;872||345213266;Disruptor;392;426;9;2;17;11200;400;519||86750262;Dragon Knight;508;480;4;3;17;22000;0;9700||356276613;Vengeful Spirit;570;594;8;0;13;14200;0;4600||86723143;Underlord;399;451;2;4;18;8400;4900;1500||Juggernaut;Sand King;Rubick;Timbersaw;Dark Seer##2915966677;800;950;50;781;948
2915857378;2017-01-14;46;LQ;3728003;false;0;Prodota GaminG;2552670;ProDotA Cup Series by Azubu.tv;4665;5##16;33;43##34322358;Ogre Magi;239;231;1;10;10;6100;817;0||345213266;Shadow Demon;320;280;2;4;9;15700;0;1200||86750262;Templar Assassin;682;599;6;5;5;19600;0;8400||86723143;Slardar;342;394;3;8;9;5300;0;271||356276613;Vengeful Spirit;431;508;4;6;10;9800;0;795||Luna;Earth Spirit;Rubick;Juggernaut;Enigma##2915857378;850;900;50;841;888
2920162336;2017-01-16;41;LQ;3728003;false;0;Team Alternate Attax;2246141;ProDotA Cup Series by Azubu.tv;4665;3##31;43;78##34322358;Abaddon;216;267;6;12;17;9800;2100;868||345213266;Rubick;278;277;2;13;20;11400;0;604||356276613;Luna;547;531;10;7;16;17900;0;3500||86750262;Legion Commander;395;486;11;8;9;24200;3000;2000||86723143;Underlord;327;364;2;3;16;13600;5300;1200||Lion;Pudge;Templar Assassin;Ursa;Batrider##2920162336;800;850;50;1000;1000
2970412970;2017-02-03;28;LQ;3728003;false;0;Team. Spirit;2621843;Dota 2 Asia Championships 2017;5197;5##10;26;21##345213266;Witch Doctor;213;236;2;6;4;3900;0;18||91701543;Slardar;191;206;0;7;4;3100;40;0||86750262;Shadow Fiend;521;499;3;5;4;10200;529;1300||356276613;Weaver;467;519;2;2;4;11400;0;1300||86723143;Batrider;306;293;3;6;5;8200;0;0||Chen;Rubick;Tinker;Sand King;Luna##2970412970;750;1000;50;794;1000
2970577447;2017-02-03;53;LQ;3728003;false;1;Team. Spirit;2621843;Dota 2 Asia Championships 2017;5197;5##29;31;86##345213266;Rubick;324;363;8;9;18;14100;400;217||91701543;Enchantress;312;390;7;5;17;22500;2900;1600||86750262;Alchemist;953;512;8;5;14;32100;0;1000||356276613;Vengeful Spirit;480;512;5;3;22;22800;0;1400||86723143;Dark Seer;333;364;1;9;15;13300;5000;402||Chen;Earth Spirit;Lone Druid;Clockwerk;Luna##2970577447;700;1050;50;757;1037
2980356827;2017-02-06;26;LQ;3728003;true;0;Virtus.pro;1883502;Dota 2 Asia Championships 2017;5197;1##9;11;19##345213266;Earth Spirit;331;200;1;2;7;4900;0;0||91701543;Disruptor;241;165;1;3;5;3200;0;0||86750262;Outworld Devourer;474;410;2;2;1;6900;0;812||356276613;Juggernaut;957;446;4;1;1;5300;0;7500||86723143;Dark Seer;420;339;1;3;5;10800;1100;0||Warlock;Terrorblade;Ember Spirit;Omniknight;Rubick##2980356827;650;1150;50;1000;1089
2982735894;2017-02-07;51;LQ;3728003;true;0;Team. Spirit;2621843;Dota 2 Asia Championships 2017;5197;5##43;14;100##345213266;Rubick;325;443;1;4;18;7100;0;268||91701543;Sand King;440;536;4;5;23;14800;0;278||86750262;Magnus;560;540;15;1;15;34600;36;4100||356276613;Sven;705;535;10;2;20;31800;0;9700||86723143;Dark Seer;497;539;13;2;24;15800;5200;1600||Slardar;Jakiro;Tinker;Axe;Lifestealer##2982735894;700;1000;50;726;1068
2982876027;2017-02-07;38;LQ;3728003;false;0;Team. Spirit;2621843;Dota 2 Asia Championships 2017;5197;5##12;27;36##345213266;Rubick;274;284;1;6;8;5400;0;198||91701543;Sand King;273;303;1;5;9;11700;0;0||86750262;Invoker;508;551;5;2;6;18000;0;1700||356276613;Juggernaut;460;439;3;5;5;10300;0;2500||86723143;Axe;263;274;2;9;8;7300;0;0||Slardar;Disruptor;Alchemist;Batrider;Lifestealer##2982876027;750;950;50;799;995
2983006157;2017-02-07;14;LQ;3728003;false;1;Team. Spirit;2621843;Dota 2 Asia Championships 2017;5197;5##5;18;12##345213266;Dazzle;240;211;1;5;3;1300;1400;82||91701543;Undying;157;169;1;4;4;2200;612;0||86750262;Mirana;292;240;3;2;1;2800;90;662||356276613;Luna;317;290;0;4;1;1500;0;537||86723143;Batrider;308;307;0;3;3;4400;0;0||Chen;Rubick;Viper;Dark Seer;Vengeful Spirit##2983006157;700;1000;50;762;1032
2998001565;2017-02-14;49;LQ;3728003;false;0;Elements Pro Gaming;2537636;ProDotA Cup Series by Azubu.tv;4665;3##31;43;77##345213266;Weaver;568;565;7;5;18;31900;0;5000||92157386;Centaur Warrunner;353;360;4;11;14;19000;0;642||86750262;Lone Druid;555;558;8;9;14;39300;0;6100||76600360;Pudge;314;349;4;11;17;17100;0;0||92997975;Witch Doctor;304;378;8;7;14;16300;3200;188||Juggernaut;Slark;Vengeful Spirit;Ogre Magi;Underlord##2998001565;650;800;50;950;1000
3003939880;2017-02-17;25;LQ;3728003;false;0;Prodota GaminG;2552670;ProDotA Cup Series by Azubu.tv;4665;2##10;31;23##91701543;Sand King;250;277;2;5;7;6500;0;0||345213266;Slark;312;344;1;8;5;5900;0;0||86750262;Shadow Fiend;446;467;1;4;3;10600;133;640||86937884;Dazzle;201;213;2;8;6;3600;4800;0||86723143;Dark Seer;377;396;4;6;2;10600;1200;0||Juggernaut;Rubick;Slardar;Mirana;Weaver##3003939880;600;950;50;1000;1094
