2854337685;2016-12-18;44;Doo Wop;3333433;false;1;Hard Question;3691991;ProDotA Cup Series by Azubu.tv;4665;5##30;43;54##102119379;Sand King;262;273;1;10;13;8700;0;0||10366616;Timbersaw;529;615;6;12;10;18000;1200;298||87293485;Wraith King;422;441;4;4;20;20000;3000;599||292461276;Meepo;622;620;15;8;5;25900;0;1500||38515149;Leshrac;307;298;4;9;6;6000;0;2900||Crystal Maiden;Invoker;Bloodseeker;Visage;Storm Spirit##2854337685;1000;1000;50;1000;1000
2854197474;2016-12-18;21;Doo Wop;3333433;false;1;Team Freedom Dota 2;2701329;ProDotA Cup Series by Azubu.tv;4665;5##9;20;17##102119379;Visage;230;170;2;4;2;3400;0;14||87293485;Luna;379;368;1;4;3;6900;0;224||10366616;Timbersaw;403;405;3;6;3;9900;301;796||292461276;Juggernaut;357;364;1;5;4;4600;0;912||38515149;Keeper of the Light;303;256;2;1;5;8800;0;0||Leshrac;Slardar;Io;Bristleback;Silencer##2854197474;950;1000;50;950;1010
2854225914;2016-12-18;33;Doo Wop;3333433;false;0;Team Freedom Dota 2;2701329;ProDotA Cup Series by Azubu.tv;4665;5##26;26;72##102119379;Undying;346;243;4;6;14;5200;3800;62||38515149;Disruptor;300;230;3;8;15;8600;0;237||87293485;Lifestealer;489;448;3;4;11;11800;1800;7000||292461276;Ember Spirit;479;487;5;3;19;19700;0;2800||10366616;Batrider;384;335;11;5;13;21900;0;85||Spirit Breaker;Luna;Warlock;Dark Seer;Ursa##2854225914;900;1050;50;904;1056
2854429564;2016-12-18;48;Doo Wop;3333433;true;0;Peas and Carrots;3625157;ProDotA Cup Series by Azubu.tv;4665;5##35;15;92##102119379;Omniknight;328;443;2;5;22;10100;13000;298||10366616;Naga Siren;680;573;7;1;20;46300;0;1400||87293485;Batrider;390;466;4;4;21;19300;0;155||292461276;Razor;593;571;16;3;11;32600;0;11000||38515149;Rubick;368;456;6;2;18;10600;0;400||Crystal Maiden;Outworld Devourer;Underlord;Kunkka;Juggernaut##2854429564;850;1000;50;863;1000
2863093560;2016-12-21;21;Doo Wop;3333433;true;0;Infamous -_^;2672298;ProDotA Cup Series by Azubu.tv;4665;5##16;10;35##102119379;Earthshaker;297;297;2;2;10;4100;0;132||38515149;Warlock;274;213;3;0;6;5700;1200;302||87293485;Luna;500;426;4;2;8;7600;0;3000||292461276;Meepo;573;774;5;4;3;6600;0;629||10366616;Dark Seer;446;420;2;2;8;4600;370;46||Sand King;Weaver;Ogre Magi;Oracle;Ember Spirit##2863093560;900;1100;50;920;1101
2863053784;2016-12-21;21;Doo Wop;3333433;false;1;Infamous -_^;2672298;ProDotA Cup Series by Azubu.tv;4665;5##5;27;9##38515149;Visage;238;227;3;4;2;5200;0;258||115975133;Spirit Breaker;202;175;0;7;3;1700;0;34||87293485;Phantom Lancer;314;335;0;2;1;5400;0;198||292461276;Dark Seer;301;290;0;8;1;6400;250;66||10366616;Dragon Knight;370;388;2;6;2;6100;0;934||Nyx Assassin;Juggernaut;Slardar;Witch Doctor;Timbersaw##2863053784;950;1050;50;979;1042
2863130634;2016-12-22;22;Doo Wop;3333433;false;0;Infamous -_^;2672298;ProDotA Cup Series by Azubu.tv;4665;5##10;23;18##102119379;Sand King;235;172;1;8;3;3800;0;0||10366616;Batrider;347;381;1;3;4;8000;0;68||87293485;Luna;325;300;1;4;3;6000;0;1400||292461276;Meepo;571;623;5;3;3;10500;0;1500||38515149;Rubick;242;223;2;5;5;4300;0;0||Weaver;Juggernaut;Undying;Storm Spirit;Lion##2863130634;900;1100;50;933;1088
2865407363;2016-12-23;31;Doo Wop;3333433;true;1;Hard Question;3334621;ProDotA Cup Series by Azubu.tv;4665;5##36;14;110##102119379;Dazzle;283;324;1;3;30;5600;13300;113||292461276;Batrider;416;493;11;1;23;26600;0;196||87293485;Terrorblade;572;463;5;3;23;21400;0;8900||10366616;Axe;468;480;12;3;13;17700;0;108||38515149;Disruptor;367;368;7;4;21;14600;0;116||Ogre Magi;Weaver;Slardar;Timbersaw;Vengeful Spirit##2865407363;850;900;50;892;902
2865355375;2016-12-23;24;Doo Wop;3333433;true;0;Hard Question;3334621;ProDotA Cup Series by Azubu.tv;4665;5##26;10;57##292461276;Lifestealer;526;494;7;1;9;13000;719;982||102119379;Slardar;312;343;1;2;15;6100;400;305||87293485;Juggernaut;551;400;7;4;7;9600;0;5000||10366616;Dark Seer;514;408;8;2;14;14400;3500;260||38515149;Warlock;360;348;3;1;12;5700;2400;781||Crystal Maiden;Ember Spirit;Clockwerk;Slark;Winter Wyvern##2865355375;900;850;50;942;852
2880938977;2016-12-29;54;Doo Wop;3333433;false;0;SG e-sports;3580606;ProDotA Cup Series by Azubu.tv;4665;5##22;19;57##102119379;Kunkka;258;286;2;5;15;11200;4100;0||115141430;Silencer;531;507;11;3;6;23400;0;1600||87293485;Terrorblade;675;459;4;6;10;20000;27;11300||10366616;Slardar;358;419;2;3;14;9800;0;125||38515149;Dazzle;266;283;3;2;12;3000;11800;62||Rubick;Ogre Magi;Outworld Devourer;Axe;Weaver##2880938977;950;1050;50;986;1066
