2442813913;1000;1000;50;1000;1000
2442687053;950;1050;50;950;1050
2445142181;900;900;50;906;906
2445291106;850;950;50;856;956
2453884457;800;1200;50;812;1181
2471781717;850;900;50;884;1064
2484871312;800;1050;50;845;1030
2484936023;850;1000;50;905;970
2487907693;800;1000;50;859;962
2487191672;750;950;50;815;1035
2487823099;800;1050;50;878;1006
2487373654;850;850;50;946;1012
2487250513;900;900;50;1010;972
2487443779;850;800;50;959;948
2498542424;900;1050;50;1008;1085
2498634257;850;1100;50;962;1131
2503365698;800;1850;50;921;1655
2503428644;750;1950;50;900;1583
2516066293;700;1250;50;1000;1000
2516437272;750;400;50;1050;1000
2518561906;700;750;50;998;953
2518471287;750;750;50;1045;1039
2522165489;800;1050;50;880;892
2522518741;850;1300;50;930;1125
2527452764;800;800;50;1094;858
2527625642;750;1050;50;1031;1029
2529891997;700;1200;50;971;1061
