2877121679;2016-12-28;29;team_ftd_a;2860081;true;1;EHOME.LUMINOUS;2634810;SL i-League StarSeries S3;5077;5##31;20;81##173812218;Crystal Maiden;299;376;5;4;21;10800;0;0||157475523;Batrider;382;492;6;7;17;12100;0;11||139174891;Lifestealer;594;709;10;1;8;15100;1300;2000||110837826;Slark;456;563;4;4;15;10400;0;288||89166519;Silencer;261;311;6;4;20;11600;695;156||Weaver;Underlord;Nyx Assassin;Tinker;Rubick##2877121679;1000;1050;50;1000;1045
2877205445;2016-12-28;34;team_ftd_a;2860081;true;0;EHOME.LUMINOUS;2634810;SL i-League StarSeries S3;5077;5##19;23;56##173812218;Vengeful Spirit;234;249;1;10;13;3200;0;12||89166519;Oracle;242;373;2;4;11;6400;4100;255||139174891;Templar Assassin;591;670;2;3;13;20100;187;3800||110837826;Juggernaut;551;553;11;1;8;18900;0;2400||157475523;Batrider;373;434;3;5;11;10200;0;55||Lifestealer;Ogre Magi;Disruptor;Ember Spirit;Nyx Assassin##2877205445;1050;1000;50;1052;993
2888351368;2017-01-02;17;team_ftd_a;2860081;true;0;See You Again;3623934;SL i-League StarSeries S3;5077;5##31;4;65##173812218;Rubick;470;295;7;3;18;8200;0;376||157475523;Clockwerk;548;410;9;0;14;12000;995;479||139174891;Timbersaw;643;445;10;0;4;10900;0;494||110837826;Luna;647;401;2;1;11;6500;0;8400||89166519;Bounty Hunter;504;297;3;0;18;4900;442;0||Dragon Knight;Ogre Magi;Morphling;Disruptor;Earthshaker##2888351368;1100;1000;50;1099;1000
2888261438;2017-01-02;53;team_ftd_a;2860081;false;1;See You Again;3623934;SL i-League StarSeries S3;5077;5##0;0;0##173812218;Earth Spirit;141;0;0;0;0;0;0;0||157475523;Batrider;141;0;0;0;0;0;0;0||139174891;Templar Assassin;141;0;0;0;0;0;0;0||110837826;Luna;141;0;0;0;0;0;0;0||89166519;Silencer;141;0;0;0;0;0;0;0||Visage;Ogre Magi;Disruptor;Vengeful Spirit;Legion Commander##2888261438;1150;950;50;1144;955
2888290709;2017-01-02;22;team_ftd_a;2860081;true;1;See You Again;3623934;SL i-League StarSeries S3;5077;5##39;13;106##173812218;Earth Spirit;386;407;10;5;20;10100;800;480||157475523;Batrider;538;556;11;2;25;13600;0;776||139174891;Templar Assassin;656;742;11;1;19;15500;0;4300||110837826;Luna;533;515;4;2;19;10700;0;2700||89166519;Silencer;388;476;3;3;23;7600;105;76||Visage;Ogre Magi;Disruptor;Vengeful Spirit;Legion Commander##2888290709;1100;1000;50;1085;1014
2893059769;2017-01-04;45;team_ftd_a;2860081;false;0;iG.Vitality;2640025;SL i-League StarSeries S3;5077;5##37;44;95##173812218;Slardar;255;303;5;11;22;7400;0;68||89166519;Shadow Demon;211;239;2;10;22;10400;700;936||110837826;Juggernaut;480;528;14;3;14;33900;0;7700||139174891;Ember Spirit;533;617;11;6;19;46600;0;2300||157475523;Puck;354;438;5;14;18;25500;0;1300||Lifestealer;Storm Spirit;Sand King;Riki;Witch Doctor##2893059769;1150;1450;50;1131;1234
2893170323;2017-01-04;29;team_ftd_a;2860081;false;1;iG.Vitality;2640025;SL i-League StarSeries S3;5077;5##25;23;65##173812218;Earth Spirit;290;327;6;6;16;11000;1900;96||157475523;Batrider;383;520;5;2;16;15100;0;76||139174891;Outworld Devourer;466;509;2;6;12;12300;0;864||110837826;Lifestealer;458;539;6;4;9;12200;1100;1700||89166519;Witch Doctor;250;249;6;5;12;8100;2600;114||Luna;Legion Commander;Slardar;Weaver;Vengeful Spirit##2893170323;1100;1500;50;1086;1279
2912669765;2017-01-13;38;team_ftd_a;2860081;false;1;CDEC Gaming;1520578;Dota 2 Asia Championships 2017;5197;5##12;21;30##173812218;Earth Spirit;192;182;5;5;6;7900;1200;0||157475523;Tidehunter;313;345;1;5;5;10100;0;60||89166519;Rubick;253;236;2;2;8;14200;0;0||139174891;Invoker;458;534;1;6;6;12600;0;67||110837826;Weaver;409;422;3;3;5;18200;0;440||Shadow Fiend;Jakiro;Underlord;Ursa;Ogre Magi##2912669765;1050;1000;50;1045;1021
2912585848;2017-01-13;26;team_ftd_a;2860081;false;1;CDEC Gaming;1520578;Dota 2 Asia Championships 2017;5197;5##7;20;13##173812218;Ogre Magi;173;162;2;3;0;4000;0;0||89166519;Disruptor;201;201;2;5;3;4300;0;0||139174891;Shadow Fiend;435;448;0;8;3;7500;90;2000||110837826;Lifestealer;378;318;2;3;4;7000;379;598||157475523;Centaur Warrunner;306;327;1;1;3;4500;0;380||Slardar;Weaver;Viper;Ursa;Witch Doctor##2912585848;1000;1050;50;994;1072
2911922683;2017-01-13;24;team_ftd_a;2860081;true;0;Newbee.Boss;20;Dota 2 Asia Championships 2017;5197;5##24;1;59##173812218;Clockwerk;429;450;3;0;12;10300;0;391||157475523;Tidehunter;467;503;3;0;13;8700;0;777||139174891;Shadow Fiend;742;703;11;0;7;17000;0;5600||110837826;Luna;535;468;7;1;11;10100;0;4300||89166519;Dazzle;330;342;0;0;16;3500;6900;437||Ogre Magi;Tinker;Underlord;Juggernaut;Disruptor##2911922683;950;750;50;948;804
2912195755;2017-01-13;39;team_ftd_a;2860081;false;1;LGD.Forever Young;3331948;Dota 2 Asia Championships 2017;5197;5##23;35;38##173812218;Earth Spirit;243;254;5;8;13;9300;800;0||89166519;Witch Doctor;320;437;7;8;6;9600;3200;0||139174891;Shadow Fiend;622;621;3;5;8;14900;148;2100||110837826;Ursa;390;391;5;7;3;9800;0;240||157475523;Clockwerk;290;330;3;7;8;20700;0;0||Warlock;Batrider;Sniper;Juggernaut;Ogre Magi##2912195755;1000;1050;50;989;1008
2912107760;2017-01-13;53;team_ftd_a;2860081;false;0;LGD.Forever Young;3331948;Dota 2 Asia Championships 2017;5197;5##29;31;91##173812218;Slardar;271;358;1;11;16;4700;800;191||89166519;Shadow Demon;289;358;5;4;18;18000;1000;1600||139174891;Ember Spirit;536;512;10;5;18;37300;0;1900||110837826;Morphling;631;518;10;6;15;36800;0;5200||157475523;Tidehunter;373;472;3;5;24;15300;0;402||Disruptor;Nyx Assassin;Shadow Fiend;Juggernaut;Ogre Magi##2912107760;950;1100;50;940;1057
2914586394;2017-01-14;29;team_ftd_a;2860081;false;0;Invictus Gaming;5;Dota 2 Asia Championships 2017;5197;5##10;23;16##173812218;Timbersaw;372;376;2;7;3;7100;2500;13||89166519;Rubick;231;245;1;7;6;8200;0;0||139174891;Juggernaut;469;514;2;1;2;6800;0;1600||110837826;Ursa;393;343;5;5;1;5300;49;393||157475523;Tidehunter;325;402;0;3;4;6600;0;127||Shadow Demon;Outworld Devourer;Batrider;Underlord;Luna##2914586394;900;1600;50;897;1414
2914080941;2017-01-14;33;team_ftd_a;2860081;true;0;EHOME;4;Dota 2 Asia Championships 2017;5197;5##44;22;99##173812218;Earth Spirit;314;427;6;7;22;16100;1200;0||89166519;Rubick;309;369;3;7;19;8200;0;234||139174891;Templar Assassin;690;722;14;3;15;24000;0;7800||110837826;Lifestealer;471;559;9;2;19;15400;2300;5000||157475523;Batrider;465;574;12;3;24;17100;0;307||Drow Ranger;Slardar;Weaver;Vengeful Spirit;Lone Druid##2914080941;850;150;50;876;626
2914143725;2017-01-14;56;team_ftd_a;2860081;true;1;EHOME;4;Dota 2 Asia Championships 2017;5197;5##45;41;119##173812218;Rubick;352;412;7;13;26;21800;466;85||89166519;Disruptor;335;427;4;10;30;21200;0;42||139174891;Legion Commander;609;486;16;9;16;60600;900;4700||110837826;Lone Druid;599;485;8;6;24;50100;0;14100||157475523;Tidehunter;410;491;10;3;23;33600;0;289||Bristleback;Slardar;Ogre Magi;Ancient Apparition;Timbersaw##2914143725;900;100;50;906;596
2914446271;2017-01-14;49;team_ftd_a;2860081;false;1;Invictus Gaming;5;Dota 2 Asia Championships 2017;5197;5##36;30;96##173812218;Mirana;396;437;2;5;22;16500;0;1300||139174891;Outworld Devourer;699;551;17;6;8;42200;0;5600||89166519;Shadow Demon;276;354;6;8;20;12200;0;445||110837826;Lifestealer;439;495;6;5;21;24200;3200;5700||157475523;Batrider;358;449;5;6;25;21800;0;733||Dazzle;Ember Spirit;Slardar;Oracle;Juggernaut##2914446271;950;1700;50;929;1469
