2442097128;1000;1000;50;1000;1000
2453783289;950;1000;50;950;1009
2453646413;900;1000;50;904;1000
2472067691;850;1300;50;860;1259
2482968657;800;950;50;834;950
2483069969;750;1000;50;791;993
2483595682;700;900;50;754;917
2483481263;650;950;50;715;956
2487684778;700;1450;50;781;1278
2487598793;650;1500;50;761;1298
2487210016;600;1000;50;740;938
2487301698;650;950;50;803;875
2489644925;600;950;50;753;1026
2489540603;550;1000;50;720;1059
2502804453;500;1050;50;694;1173
2502714148;450;1100;50;674;1193
2516437272;400;750;50;1000;1050
2520445492;450;1400;50;1052;1130
2522499676;400;1050;50;1006;1039
2522810774;350;500;50;958;785
2523017540;300;750;50;897;803
2522665718;250;750;50;842;973
