2475269496;1000;1050;50;1000;1000
2475387867;950;1000;50;950;947
2478018015;900;1050;50;900;1064
2477918657;850;1050;50;860;1046
2482319583;800;1250;50;821;1094
2480390289;750;800;50;788;1003
2480342667;700;850;50;752;1039
2482380261;650;1300;50;722;1127
2482583283;700;800;50;800;914
2482640950;750;800;50;857;926
2493699256;700;1000;50;812;1116
2493647725;650;1050;50;781;1147
2502555791;600;1200;50;755;1282
2502510285;550;1250;50;734;1303
2517642379;500;1500;50;714;1287
2517688499;450;1550;50;694;1307
